Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season
Pakistan,Sahiwal,Sector_4,30.70855,73.12269,5.0,146.01,7.84,1.08,65.83,845.07,284.96,29.7,46,2.7,Monsoon,1085.0,5000.0,5000.0,5000.0,2025-07-18 10:46:00,monsoon
Brazil,João Pessoa,City Center,-7.1215981,-34.882028,2.0,1.99,0.58,0.32,58.54,53.96,4.61,38.2,75,7.1,Monsoon,49.38,470.26,5000.0,1382.27,2025-09-17 12:04:00,monsoon
India,Madurai,Sector_2,9.94826,78.14566,1.0,3.01,10.9,2.07,14.54,194.43,7.26,38.3,95,5.4,Monsoon,16.29,826.68,5000.0,5000.0,2025-09-29 19:01:00,monsoon
Nigeria,Kano,Sector_3,12.00282,8.55395,5.0,81.75,1.09,0.47,57.57,140.42,389.15,37.2,32,7.0,Monsoon,6.15,5000.0,5000.0,5000.0,2025-09-11 15:05:00,monsoon
Nigeria,Onitsha,Sector_1,6.13443,6.84243,1.0,3.75,0.63,0.41,19.18,116.48,9.92,45.3,56,2.8,Monsoon,142.68,5000.0,5000.0,5000.0,2025-07-11 20:25:00,monsoon
China,Harbin,City Center,45.7593633,126.6276177,5.0,41.42,51.8,15.89,0.02,761.4,58.85,-6.4,100,2.4,Monsoon,61.33,453.91,1011.96,2450.3,2025-07-27 12:44:00,monsoon
China,Ningbo,Sector_1,29.85139,121.64949,5.0,98.27,65.8,18.2,0.0,1280.32,148.79,11.1,100,4.0,Monsoon,72.51,5000.0,5000.0,5000.0,2025-08-14 09:45:00,monsoon
Russia,Nizhny Novgorod,Sector_3,56.27293,43.8584,1.0,2.07,10.12,0.6,16.25,107.12,2.85,10.8,100,2.5,Monsoon,1547.36,478.35,5000.0,5000.0,2025-07-25 09:59:00,monsoon
Russia,Makhachkala,Sector_4,43.01163,47.46438,2.0,1.67,0.97,0.42,44.05,78.35,2.07,15.0,100,3.6,Monsoon,1505.03,0.0,5000.0,5000.0,2025-09-25 08:22:00,monsoon
Russia,Astrakhan,Sector_2,46.3909,48.05395,2.0,1.37,0.41,0.14,54.31,81.07,6.41,12.3,77,5.5,Monsoon,1472.26,5000.0,5000.0,5000.0,2025-09-22 20:26:00,monsoon
USA,Fort Worth,City Center,32.753177,-97.3327459,1.0,1.63,2.44,0.05,33.66,105.28,2.41,22.3,100,3.1,Monsoon,27.56,5000.0,5000.0,5000.0,2025-09-10 14:16:00,monsoon
Indonesia,Kendari,City Center,-3.9918068,122.5180066,1.0,2.58,1.63,0.22,28.32,136.6,4.06,33.5,100,2.3,Monsoon,295.35,5000.0,5000.0,5000.0,2025-09-07 13:19:00,monsoon
China,Ningbo,Sector_3,29.85149,121.65043,5.0,79.38,70.08,22.83,0.0,1110.93,166.89,21.4,100,3.7,Monsoon,4.1,5000.0,5000.0,5000.0,2025-09-19 18:00:00,monsoon
Brazil,São Gonçalo,Sector_2,-22.84323,-43.02956,1.0,1.98,0.04,0.12,29.35,48.04,10.06,32.0,100,5.1,Monsoon,153.58,5000.0,5000.0,5000.0,2025-08-14 10:45:00,monsoon
China,Tianjin,City Center,39.0844897,117.1956724,5.0,49.9,41.97,20.09,0.0,689.43,99.42,6.5,100,2.8,Monsoon,196.5,5000.0,5000.0,5000.0,2025-09-08 09:41:00,monsoon
USA,Columbus,Sector_1,39.98198,-83.02493,2.0,4.2,5.46,1.49,42.34,105.73,6.12,14.9,84,6.8,Monsoon,223.39,966.04,5000.0,976.39,2025-09-08 19:38:00,monsoon
Bangladesh,Bhola,Sector_2,22.12989,90.79822,5.0,33.06,0.47,2.1,87.36,218.12,38.91,32.7,87,6.2,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-20 08:45:00,monsoon
Germany,Osnabrück,Sector_3,52.28985,8.06759,2.0,7.2,21.86,3.42,5.34,207.4,14.41,17.0,100,4.9,Monsoon,203.4,580.63,246.72,894.24,2025-08-08 18:50:00,monsoon
China,Foshan,Sector_4,23.02247,113.10026,5.0,44.72,21.91,21.19,45.84,396.54,55.52,28.5,60,5.4,Monsoon,103.27,1329.31,5000.0,949.87,2025-09-19 14:25:00,monsoon
Indonesia,Sukabumi,Sector_1,-7.07604,106.7598,1.0,0.92,0.08,0.09,25.12,42.15,3.51,37.3,100,3.1,Monsoon,1314.1,5000.0,5000.0,5000.0,2025-08-29 17:45:00,monsoon
USA,Las Vegas,City Center,36.1674263,-115.1484131,3.0,6.51,2.98,0.14,31.35,82.3,30.04,21.5,76,3.3,Monsoon,65.07,310.64,5000.0,5000.0,2025-09-06 15:33:00,monsoon
China,Huai'an,City Center,33.5978169,119.0196971,5.0,53.97,32.5,8.48,0.0,938.04,76.39,15.2,93,4.1,Monsoon,6.71,1359.03,5000.0,779.72,2025-08-05 17:09:00,monsoon
China,Foshan,Sector_1,23.06474,113.10006,5.0,46.48,20.45,22.28,33.55,416.42,52.65,27.9,65,5.5,Monsoon,191.8,8.69,1397.58,5000.0,2025-09-01 12:36:00,monsoon
Indonesia,Bandar Lampung,City Center,-5.4460713,105.2643742,1.0,0.47,0.04,0.05,25.33,104.31,1.25,31.1,94,2.2,Monsoon,26.75,5000.0,5000.0,5000.0,2025-07-28 20:52:00,monsoon
Nigeria,Aba,Sector_2,5.09717,7.37939,1.0,0.82,0.21,0.13,12.17,78.77,1.9,42.0,86,6.5,Monsoon,237.61,5000.0,5000.0,5000.0,2025-08-16 11:49:00,monsoon
USA,Colorado Springs,Sector_4,38.84922,-104.84856,1.0,1.14,4.0,0.05,36.19,78.51,1.87,16.3,68,6.2,Monsoon,148.14,986.85,5000.0,2385.37,2025-07-08 20:28:00,monsoon
Germany,Chemnitz,City Center,50.8323531,12.918914,3.0,14.16,18.14,0.62,14.16,195.87,19.21,16.2,100,4.4,Monsoon,373.02,425.4,2297.88,174.79,2025-08-28 17:34:00,monsoon
USA,Tulsa,Sector_3,36.14895,-96.00228,1.0,3.47,5.7,0.04,22.46,128.95,4.72,15.6,100,3.7,Monsoon,6.18,652.4,5000.0,1155.69,2025-08-11 14:01:00,monsoon
Bangladesh,Feni,City Center,23.0127602,91.4049232,5.0,38.26,1.2,1.73,67.13,227.92,41.92,29.4,91,4.3,Monsoon,235.09,735.64,5000.0,5000.0,2025-07-11 16:16:00,monsoon
Russia,Belgorod,City Center,50.5955595,36.5873394,2.0,5.12,9.54,4.34,18.44,111.68,7.7,14.6,100,4.5,Monsoon,104.99,684.42,5000.0,1073.29,2025-08-30 14:11:00,monsoon
Bangladesh,Naogaon,Sector_3,24.81658,88.95043,5.0,80.86,20.78,6.95,43.62,921.1,119.7,29.5,74,4.9,Monsoon,691.56,5000.0,5000.0,5000.0,2025-08-10 18:58:00,monsoon
Nigeria,Akure,Sector_1,7.23509,5.21499,1.0,1.6,0.19,0.14,23.11,108.66,3.46,43.4,51,4.0,Monsoon,120.22,5000.0,5000.0,5000.0,2025-08-16 13:50:00,monsoon
USA,Indianapolis,Sector_2,39.79633,-86.13227,1.0,3.14,4.68,1.27,33.1,112.96,4.45,14.4,100,6.7,Monsoon,357.2,80.69,5000.0,1956.69,2025-08-13 14:46:00,monsoon
India,Chennai,Sector_4,13.06564,80.28263,4.0,25.88,5.68,6.79,65.16,151.78,43.33,34.4,100,4.0,Monsoon,119.62,204.58,5000.0,5000.0,2025-09-13 19:55:00,monsoon
Nigeria,Nnewi,Sector_4,6.0161,6.90122,1.0,3.86,0.53,0.46,16.08,122.68,7.67,41.8,65,3.3,Monsoon,355.92,5000.0,5000.0,5000.0,2025-09-05 14:34:00,monsoon
China,Shanghai,City Center,31.2323437,121.4691024,5.0,92.04,55.71,42.26,0.0,1553.64,149.05,16.7,100,4.8,Monsoon,91.38,5000.0,5000.0,5000.0,2025-07-10 15:28:00,monsoon
China,Shantou,Sector_4,23.38793,116.67643,3.0,11.13,2.53,4.22,77.75,134.19,25.66,30.1,99,3.7,Monsoon,80.76,899.66,5000.0,5000.0,2025-09-02 15:33:00,monsoon
Indonesia,Cilegon,City Center,-6.017389,106.0537688,1.0,0.32,0.09,0.06,21.62,57.07,1.17,33.3,100,6.8,Monsoon,38.55,502.77,998.39,5000.0,2025-07-20 10:41:00,monsoon
China,Shenyang,Sector_2,41.76345,123.41054,5.0,55.78,56.69,152.67,0.0,1925.16,101.82,2.0,91,2.7,Monsoon,659.08,5000.0,5000.0,5000.0,2025-08-03 17:00:00,monsoon
China,Lanzhou,Sector_4,36.46691,103.75455,4.0,22.17,14.62,7.18,27.33,285.22,32.59,9.1,82,2.4,Monsoon,142.5,5000.0,5000.0,5000.0,2025-09-05 16:48:00,monsoon
Brazil,Uberlândia,Sector_3,-18.95683,-48.29385,3.0,11.97,2.81,0.26,36.12,239.59,12.8,37.4,90,3.1,Monsoon,137.7,607.18,1452.17,5000.0,2025-08-18 08:49:00,monsoon
China,Xuzhou,Sector_1,34.29074,117.17518,5.0,77.62,50.81,9.31,0.0,1192.28,126.4,12.3,72,4.1,Monsoon,71.44,5000.0,5000.0,5000.0,2025-08-20 09:57:00,monsoon
Pakistan,Hyderabad,Sector_2,25.40033,68.35374,5.0,91.57,9.56,3.92,63.87,464.46,183.07,32.4,46,4.0,Monsoon,200.13,5000.0,5000.0,5000.0,2025-07-07 08:40:00,monsoon
India,Raipur,City Center,21.2380912,81.6336993,5.0,83.79,15.14,19.24,58.66,548.91,104.45,32.0,87,3.1,Monsoon,299.37,5000.0,5000.0,5000.0,2025-07-20 14:06:00,monsoon
USA,Tulsa,Sector_2,36.13235,-95.97984,1.0,3.54,4.69,0.04,21.02,136.57,4.62,14.9,100,4.3,Monsoon,96.26,730.54,5000.0,940.34,2025-07-29 08:57:00,monsoon
China,Xuzhou,City Center,34.2665258,117.1810431,5.0,63.78,49.04,11.11,0.0,998.81,117.95,13.7,73,4.4,Monsoon,115.39,1024.82,5000.0,589.48,2025-07-05 08:00:00,monsoon
China,Tianjin,Sector_4,39.12231,117.20617,5.0,57.49,50.25,19.13,0.01,910.83,93.29,2.8,100,2.7,Monsoon,66.99,5000.0,5000.0,5000.0,2025-09-17 11:01:00,monsoon
USA,Raleigh,Sector_3,35.80098,-78.60388,2.0,7.34,5.71,0.6,41.25,122.77,9.81,14.0,78,2.5,Monsoon,495.06,5000.0,5000.0,5000.0,2025-08-30 10:40:00,monsoon
Bangladesh,Faridpur,Sector_2,23.58943,89.83689,5.0,48.99,7.34,3.32,54.47,462.47,85.54,29.1,81,4.6,Monsoon,295.07,5000.0,5000.0,5000.0,2025-07-02 09:34:00,monsoon
Pakistan,Khairpur,Sector_2,27.50776,68.78125,5.0,103.1,5.4,2.12,67.26,468.06,172.45,34.5,38,4.1,Monsoon,379.72,5000.0,5000.0,5000.0,2025-08-13 11:20:00,monsoon
Pakistan,Tando Allahyar,Sector_4,25.46243,68.7338,5.0,91.4,7.01,2.38,58.63,428.64,165.82,29.2,49,4.0,Monsoon,916.95,5000.0,5000.0,5000.0,2025-08-10 08:13:00,monsoon
Pakistan,Sahiwal,City Center,30.6715098,73.1110572,5.0,145.34,6.88,1.19,68.97,1016.11,272.63,26.9,49,2.7,Monsoon,35.75,5000.0,5000.0,5000.0,2025-09-22 13:19:00,monsoon
Nigeria,Ikare,Sector_2,7.517,5.77216,2.0,3.88,0.38,0.25,29.97,138.13,10.36,44.0,56,5.8,Monsoon,1020.54,5000.0,5000.0,5000.0,2025-09-11 12:06:00,monsoon
USA,Minneapolis,City Center,44.9772995,-93.2654692,1.0,1.99,7.47,0.08,29.55,139.56,2.36,3.0,100,2.4,Monsoon,84.11,494.36,5000.0,426.31,2025-07-01 16:35:00,monsoon
India,Jodhpur,Sector_1,26.32264,73.03354,5.0,57.07,11.98,1.62,55.18,359.62,87.3,29.7,49,3.3,Monsoon,883.05,5000.0,5000.0,5000.0,2025-09-30 13:40:00,monsoon
China,Fuzhou,Sector_2,26.06685,119.3232,5.0,25.04,26.71,20.45,29.42,312.83,64.97,22.8,100,3.2,Monsoon,14.65,5000.0,5000.0,5000.0,2025-08-27 10:51:00,monsoon
USA,Oklahoma City,Sector_2,35.46654,-97.53947,1.0,2.79,4.68,0.01,20.94,117.83,5.06,16.3,100,1.9,Monsoon,54.79,0.0,5000.0,5000.0,2025-09-26 09:08:00,monsoon
Nigeria,Akure,City Center,7.2525595,5.1932647,1.0,1.9,0.2,0.17,23.54,120.7,3.84,47.4,56,3.9,Monsoon,144.73,5000.0,5000.0,5000.0,2025-08-02 10:42:00,monsoon
Pakistan,Sialkot,Sector_1,32.49353,74.50082,5.0,91.84,29.54,2.33,23.37,1607.57,189.82,29.5,99,1.6,Monsoon,123.31,1405.29,5000.0,5000.0,2025-08-27 19:20:00,monsoon
Indonesia,Banjarmasin,Sector_2,-3.30668,114.59292,2.0,2.28,0.5,0.29,45.26,91.75,4.62,38.2,100,2.5,Monsoon,19.07,5000.0,5000.0,5000.0,2025-09-01 08:47:00,monsoon
Germany,Ludwigshafen,Sector_3,49.4534,8.4911,2.0,6.31,18.86,0.88,28.0,229.27,9.86,13.5,100,2.1,Monsoon,9.89,273.94,1359.14,53.45,2025-07-26 12:26:00,monsoon
Germany,Bremen,Sector_2,53.09296,8.75461,2.0,9.38,21.42,3.51,8.19,227.34,13.76,21.4,100,5.2,Monsoon,439.93,674.48,5000.0,487.53,2025-08-03 10:20:00,monsoon
Russia,Irkutsk,Sector_1,52.3218,104.32716,2.0,0.17,0.16,0.14,46.93,87.87,0.28,-2.0,100,3.3,Monsoon,799.3,476.26,5000.0,5000.0,2025-09-06 10:56:00,monsoon
China,Tangshan,Sector_3,39.65104,118.18393,5.0,55.08,35.06,18.42,0.73,631.34,87.28,9.8,100,4.0,Monsoon,139.82,870.93,1137.13,1343.66,2025-07-23 20:12:00,monsoon
Bangladesh,Panchagarh,Sector_2,26.31517,88.52259,5.0,84.09,11.78,3.31,52.56,655.84,128.84,28.4,74,4.0,Monsoon,54.54,5000.0,5000.0,5000.0,2025-09-23 17:37:00,monsoon
Brazil,Mogi das Cruzes,Sector_3,-23.51519,-46.20426,1.0,1.18,0.04,0.11,36.07,32.31,9.0,34.0,86,5.4,Monsoon,109.94,300.12,1105.06,5000.0,2025-07-18 12:20:00,monsoon
Germany,Kassel,City Center,51.3157833,9.4978479,3.0,12.69,31.34,2.44,6.56,227.94,20.28,12.3,100,4.4,Monsoon,399.53,194.66,1604.63,235.58,2025-09-06 11:43:00,monsoon
Russia,Tula,Sector_3,54.18127,37.63047,2.0,1.94,1.73,0.35,35.0,93.34,2.42,8.4,100,4.8,Monsoon,167.28,1210.42,1276.26,789.28,2025-09-02 19:33:00,monsoon
China,Luoyang,Sector_2,34.59657,112.49071,5.0,119.15,56.89,18.09,5.04,1055.18,185.89,17.1,86,3.3,Monsoon,51.7,5000.0,5000.0,5000.0,2025-08-14 10:11:00,monsoon
Bangladesh,Khulna,Sector_2,22.93941,89.27105,5.0,92.75,8.93,10.03,92.44,663.13,127.17,27.0,78,3.8,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-09-11 17:22:00,monsoon
Nigeria,Bauchi,City Center,10.6228284,10.0287754,5.0,48.35,0.65,0.2,48.2,98.72,200.25,43.0,40,3.6,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-09-16 16:51:00,monsoon
Russia,Tver,City Center,56.8596713,35.8952416,2.0,2.04,2.72,0.41,44.17,81.33,2.23,11.2,100,4.4,Monsoon,248.27,1140.62,5000.0,713.22,2025-09-26 09:01:00,monsoon
Germany,Oldenburg,City Center,53.1389753,8.2146017,2.0,8.52,26.18,4.28,4.74,187.76,15.16,20.5,100,2.9,Monsoon,269.78,357.38,752.71,254.66,2025-09-13 08:36:00,monsoon
Indonesia,Metro,Sector_3,-5.11227,105.34307,1.0,0.68,0.07,0.06,27.92,110.51,1.68,31.0,93,3.4,Monsoon,38.85,5000.0,5000.0,5000.0,2025-07-29 16:57:00,monsoon
Nigeria,Abeokuta,Sector_4,7.15628,3.32524,1.0,2.42,0.05,0.05,27.85,103.38,9.51,43.4,74,5.5,Monsoon,64.83,5000.0,5000.0,5000.0,2025-09-28 18:57:00,monsoon
USA,San Jose,City Center,37.3361663,-121.890591,2.0,0.69,0.86,0.27,37.9,59.5,2.29,21.0,100,4.8,Monsoon,0.11,161.25,5000.0,301.48,2025-09-08 09:40:00,monsoon
Nigeria,Ife,Sector_2,7.47159,4.55986,2.0,5.18,1.6,0.94,29.46,172.5,9.25,43.6,66,3.7,Monsoon,216.79,5000.0,5000.0,5000.0,2025-09-26 18:31:00,monsoon
USA,New Orleans,Sector_2,29.9926,-90.0436,2.0,1.14,0.9,0.23,51.38,68.6,2.95,27.0,99,5.2,Monsoon,52.55,520.08,5000.0,5000.0,2025-08-06 09:40:00,monsoon
Russia,Samara,Sector_2,53.18866,50.14506,1.0,2.88,3.45,0.37,14.61,151.13,3.31,9.7,100,3.3,Monsoon,108.94,659.65,5000.0,283.63,2025-09-05 12:43:00,monsoon
India,Raipur,Sector_3,21.26652,81.59828,5.0,71.35,11.37,11.57,54.44,405.92,102.5,29.8,87,2.6,Monsoon,980.55,5000.0,5000.0,5000.0,2025-07-21 13:52:00,monsoon
Nigeria,Uyo,Sector_1,5.04829,7.94784,1.0,0.43,0.11,0.06,14.13,60.26,1.34,43.2,78,6.4,Monsoon,1194.97,5000.0,5000.0,5000.0,2025-07-31 08:39:00,monsoon
Russia,Kursk,Sector_4,51.72918,36.15876,2.0,5.46,3.35,0.42,19.56,135.77,6.5,15.4,100,7.0,Monsoon,107.47,326.29,288.79,1117.65,2025-08-26 08:27:00,monsoon
Nigeria,Ikot Ekpene,Sector_1,5.20147,7.74133,1.0,0.73,0.19,0.11,14.35,69.4,2.02,35.9,73,5.3,Monsoon,330.88,5000.0,5000.0,5000.0,2025-08-30 20:41:00,monsoon
Brazil,Florianópolis,Sector_4,-27.63422,-48.56524,1.0,0.55,0.17,0.1,37.36,31.35,2.44,33.6,73,6.5,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-26 14:22:00,monsoon
Indonesia,Palu,Sector_1,-0.9206,119.84398,1.0,0.81,0.83,0.1,9.61,96.64,2.11,34.8,100,3.3,Monsoon,131.5,620.93,1324.44,5000.0,2025-08-13 14:58:00,monsoon
Bangladesh,Kishoreganj,Sector_2,24.44348,90.81572,5.0,37.45,7.93,2.06,53.22,389.13,61.03,31.7,88,4.0,Monsoon,709.32,722.85,5000.0,5000.0,2025-08-08 09:28:00,monsoon
Pakistan,Okara,Sector_2,30.77705,73.4338,5.0,141.68,9.11,1.53,65.12,866.01,270.25,29.3,40,3.3,Monsoon,1523.68,5000.0,5000.0,5000.0,2025-07-25 15:13:00,monsoon
Indonesia,Denpasar,Sector_4,-8.65959,115.20772,1.0,1.77,0.03,0.13,36.29,44.47,9.57,35.1,100,5.7,Monsoon,158.53,335.83,5000.0,5000.0,2025-08-03 09:04:00,monsoon
Brazil,Florianópolis,Sector_1,-27.62052,-48.58012,1.0,0.68,0.19,0.12,41.49,39.03,2.98,32.6,75,6.4,Monsoon,1031.14,1006.76,5000.0,5000.0,2025-08-02 13:30:00,monsoon
USA,Los Angeles,Sector_3,34.07872,-118.26111,2.0,10.07,0.6,0.33,57.5,108.46,16.83,25.2,100,1.2,Monsoon,28.82,5000.0,5000.0,5000.0,2025-07-29 16:13:00,monsoon
Brazil,Curitiba,City Center,-25.4295963,-49.2712724,1.0,1.23,0.22,0.22,41.69,41.2,2.14,26.5,100,6.8,Monsoon,16.99,404.45,5000.0,966.9,2025-07-17 18:34:00,monsoon
Nigeria,Ifẹ,Sector_2,7.48967,4.52825,2.0,4.45,1.47,0.98,37.34,180.0,9.47,40.3,56,3.5,Monsoon,161.1,5000.0,5000.0,5000.0,2025-08-10 15:15:00,monsoon
Pakistan,Tando Adam,Sector_2,25.7763,68.6538,5.0,95.92,9.14,2.84,63.91,477.1,175.65,33.1,44,3.5,Monsoon,671.7,5000.0,5000.0,5000.0,2025-07-30 14:25:00,monsoon
China,Xi'an,Sector_1,34.21886,108.92842,5.0,84.66,8.1,3.06,44.25,477.67,94.6,19.6,68,2.7,Monsoon,125.92,816.44,5000.0,5000.0,2025-09-23 12:22:00,monsoon
China,Baotou,City Center,40.6174777,109.944912,3.0,12.18,9.56,3.24,35.27,133.65,27.17,4.0,100,5.3,Monsoon,70.25,5000.0,5000.0,5000.0,2025-08-15 12:48:00,monsoon
Germany,Solingen,Sector_3,51.16364,7.06207,2.0,4.09,14.52,0.77,14.25,157.77,6.48,16.2,100,3.9,Monsoon,282.59,609.65,754.89,454.82,2025-07-20 15:10:00,monsoon
Indonesia,Mataram,Sector_2,-8.56622,116.12511,1.0,1.6,0.32,0.21,37.89,61.9,6.59,33.9,100,1.7,Monsoon,62.18,1967.17,385.5,5000.0,2025-09-25 20:08:00,monsoon
Russia,Arkhangelsk,Sector_1,64.5533,40.51914,1.0,0.39,1.72,0.03,21.15,123.24,0.61,6.8,100,3.1,Monsoon,250.64,155.78,5000.0,46.21,2025-07-22 16:31:00,monsoon
USA,Dallas,Sector_3,32.7867,-96.79315,1.0,1.89,2.95,0.14,30.92,112.69,2.82,22.1,100,5.7,Monsoon,91.45,208.93,5000.0,209.3,2025-09-27 08:55:00,monsoon
Bangladesh,Bhola,Sector_3,22.12799,90.79821,5.0,33.35,0.35,2.14,87.6,193.72,46.39,31.8,97,6.3,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-30 13:36:00,monsoon
China,Fuzhou,City Center,26.0774954,119.2918215,5.0,32.77,22.81,21.94,33.46,245.96,56.13,25.2,94,2.4,Monsoon,58.38,556.94,5000.0,5000.0,2025-09-05 17:33:00,monsoon
India,Howrah,Sector_1,22.58508,88.3315,5.0,98.54,4.29,16.19,111.5,494.57,151.31,29.3,100,3.7,Monsoon,30.73,833.82,5000.0,5000.0,2025-09-03 17:39:00,monsoon
USA,Nashville,Sector_3,36.17704,-86.79594,2.0,4.91,4.51,0.42,37.14,121.99,6.4,17.2,87,4.7,Monsoon,186.34,376.81,5000.0,5000.0,2025-09-11 17:14:00,monsoon
Nigeria,Osogbo,Sector_1,7.77112,4.57545,2.0,6.13,2.35,1.44,39.34,252.84,14.42,42.6,53,2.7,Monsoon,282.45,5000.0,5000.0,5000.0,2025-08-30 19:51:00,monsoon
Bangladesh,Bogra,City Center,24.8500662,89.3728431,5.0,71.73,15.94,4.2,30.86,784.98,109.53,32.0,82,4.5,Monsoon,10.95,170.87,1498.71,5000.0,2025-07-16 08:31:00,monsoon
Russia,Nizhny Novgorod,Sector_1,56.28579,43.8901,1.0,2.08,11.38,0.82,16.4,112.73,2.34,10.3,100,2.3,Monsoon,35.63,91.73,5000.0,1888.92,2025-08-14 16:52:00,monsoon
Indonesia,Medan,Sector_4,3.5728,98.66946,1.0,4.12,1.42,0.16,2.72,181.39,5.67,39.0,100,3.6,Monsoon,48.22,5000.0,5000.0,5000.0,2025-08-25 09:16:00,monsoon
China,Jinan,Sector_1,36.68601,117.10173,5.0,137.0,68.39,28.05,0.0,1319.88,202.4,13.0,71,3.7,Monsoon,8.84,105.8,5000.0,5000.0,2025-08-05 09:46:00,monsoon
Pakistan,Sheikhupura,Sector_3,31.67703,73.96017,5.0,146.43,19.26,3.55,39.45,1145.81,255.02,28.1,56,3.8,Monsoon,271.55,5000.0,5000.0,5000.0,2025-09-01 20:53:00,monsoon
Bangladesh,Bogra,Sector_2,24.83422,89.38456,5.0,78.32,14.9,4.51,35.89,741.14,119.07,29.8,81,4.5,Monsoon,246.67,310.43,1738.47,5000.0,2025-08-05 10:46:00,monsoon
Russia,Saint Petersburg,Sector_2,59.94973,30.1694,1.0,4.15,1.69,0.27,38.94,116.9,4.36,11.3,100,5.7,Monsoon,2959.24,5000.0,5000.0,5000.0,2025-08-10 20:28:00,monsoon
Russia,Orenburg,Sector_4,51.75999,55.16617,2.0,2.2,0.75,0.25,41.76,81.11,3.17,3.9,100,4.9,Monsoon,1514.2,2001.73,5000.0,5000.0,2025-07-24 14:07:00,monsoon
Nigeria,Ibadan,City Center,7.3786064,3.8969928,1.0,3.48,0.73,0.35,33.7,98.44,9.17,44.3,71,5.5,Monsoon,46.35,5000.0,5000.0,5000.0,2025-08-14 14:45:00,monsoon
Pakistan,Sadiqabad,City Center,28.3086664,70.1283004,5.0,144.72,2.71,5.94,96.14,629.78,235.26,30.4,42,4.4,Monsoon,185.15,5000.0,5000.0,5000.0,2025-07-03 19:32:00,monsoon
Germany,Bonn,Sector_3,50.7666,7.10003,2.0,6.24,14.52,0.87,13.51,179.84,8.48,16.5,100,3.6,Monsoon,354.84,1741.72,37.01,1403.57,2025-08-04 10:13:00,monsoon
Indonesia,Binjai,Sector_1,3.57924,98.51357,1.0,2.31,0.84,0.09,2.89,118.12,3.23,35.9,100,3.4,Monsoon,1333.84,5000.0,5000.0,5000.0,2025-08-30 08:41:00,monsoon
Russia,Saratov,Sector_3,51.52226,46.04232,1.0,2.53,1.9,0.15,27.51,113.13,3.02,12.0,100,2.5,Monsoon,547.17,852.3,5000.0,1505.77,2025-07-18 09:55:00,monsoon
India,Agra,Sector_3,27.2053,78.0132,5.0,60.24,8.23,3.46,71.72,428.93,119.09,27.0,50,3.0,Monsoon,301.43,5000.0,5000.0,5000.0,2025-07-06 16:30:00,monsoon
Nigeria,Gusau,Sector_3,12.18356,6.65392,5.0,62.24,0.39,0.3,62.29,132.81,222.29,45.7,32,6.2,Monsoon,454.56,5000.0,5000.0,5000.0,2025-09-09 14:29:00,monsoon
India,Nagpur,Sector_1,21.16162,79.07242,5.0,51.2,7.81,14.87,77.55,358.18,84.99,27.0,89,2.6,Monsoon,75.15,5000.0,5000.0,5000.0,2025-07-14 11:41:00,monsoon
Pakistan,Khanewal,Sector_1,30.30141,71.89704,5.0,154.8,4.86,1.12,69.44,700.7,258.94,29.4,50,4.1,Monsoon,227.17,5000.0,5000.0,5000.0,2025-07-18 14:04:00,monsoon
Germany,Münster,Sector_2,51.94689,7.61266,2.0,5.26,16.09,2.14,9.88,204.85,10.44,18.5,100,5.9,Monsoon,162.85,611.08,1928.67,245.25,2025-07-29 15:21:00,monsoon
Russia,Irkutsk,Sector_3,52.29714,104.27302,2.0,0.18,0.18,0.12,52.57,83.73,0.22,-2.5,100,3.1,Monsoon,1128.77,5000.0,5000.0,5000.0,2025-08-27 09:11:00,monsoon
Germany,Munich,Sector_1,48.16991,11.61779,1.0,2.09,9.65,0.38,35.07,167.53,2.85,16.1,100,1.7,Monsoon,722.55,1857.52,901.61,340.11,2025-08-02 13:06:00,monsoon
China,Shenyang,Sector_1,41.81621,123.38577,5.0,79.56,89.61,260.53,0.0,3284.57,148.41,-1.4,70,4.6,Monsoon,610.04,5000.0,5000.0,5000.0,2025-08-08 16:29:00,monsoon
Bangladesh,Cox's Bazar,Sector_1,21.16308,92.0008,4.0,26.18,0.36,2.54,90.44,160.9,37.4,34.3,94,5.4,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-11 10:57:00,monsoon
Pakistan,Dera Ghazi Khan,Sector_2,30.02177,70.61906,5.0,89.79,4.8,1.42,55.9,465.37,191.18,31.0,48,5.2,Monsoon,62.29,5000.0,5000.0,5000.0,2025-08-13 12:04:00,monsoon
India,Bangalore,Sector_3,12.94804,77.60291,2.0,5.08,4.22,1.82,42.11,178.4,9.02,33.6,86,8.2,Monsoon,33.43,0.0,600.82,326.73,2025-07-25 18:32:00,monsoon
Nigeria,Ebute Ikorodu,Sector_3,6.58777,3.45543,1.0,2.26,0.07,0.05,22.15,104.74,4.59,39.3,98,6.9,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-09-30 18:30:00,monsoon
