Country,City,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Germany,Burglengenfeld,,,,,,
Brazil,Caapora,,,,,,
Dominican Republic,Cabral,,,,,,
Mexico,Cacahoatan,,,,,,
Mexico,Cacalomacan,,,,,,
Spain,Caceres,,,,,,
Brazil,Cajati,,,,,,
Portugal,Caldas De Vizela,,,,,,
Angola,Caluquembe,,,,,,
Brazil,Cambui,,,,,,
Brazil,Canela,,,,,,
Italy,Canelli,,,,,,
United States of America,Canon City,,,,,,
Italy,Cantu,,,,,,
Brazil,Carambei,,,,,,
Italy,Carmagnola,,,,,,
Philippines,Carmen,,,,,,
United States of America,Casas Adobes,,,,,,
Serbia,Surdulica,,,,,,
United Kingdom of Great Britain and Northern Ireland,Sutton In Ashfield,,,,,,
South Africa,Swellendam,,,,,,
China,Tachi,,,,,,
Unknown,Tacloban,,,,,,
Unknown,Tadotsu,,,,,,
Japan,Tahara,,,,,,
Iran (Islamic Republic of),Talesh,,,,,,
United States of America,Tamarac,,,,,,
Malaysia,Tanah Merah,,,,,,
China,Tanggu,,,,,,
Malaysia,Tanjong Malim,,,,,,
France,Tarnos,,,,,,
France,Tassin La Demi Lune,,,,,,
Germany,Tauberbischofsheim,,,,,,
Sudan,Tawkar,,,,,,
United States of America,Taylorville,,,,,,
Mexico,Tecoman,,,,,,
Mexico,Tecuala,,,,,,
Mexico,Tejupilco,,,,,,
United States of America,Tempe,,,,,,
United States of America,Temple Terrace,,,,,,
Mexico,Tenancingo,,,,,,
Unknown,Ternate,,,,,,
United States of America,Terrell,,,,,,
United States of America,The Colony,,,,,,
Greece,Thivai,,,,,,
France,Thouars,,,,,,
Mexico,Tijuana,,,,,,
United Republic of Tanzania,Tingi,,,,,,
India,Tinsukia,,,,,,
India,Tirumullaivasal,,,,,,
Afghanistan,Tokzar,,,,,,
Colombia,Tolu,,,,,,
Russian Federation,Tomilino,,,,,,
Unknown,Torre Del Greco,,,,,,
C̫te d'Ivoire,Touba,,,,,,
France,Tournefeuille,,,,,,
Greece,Tripoli,,,,,,
Peru,Trujillo,,,,,,
Brazil,Tucuma,,,,,,
Czechia,Turnov,,,,,,
Russian Federation,Tutayev,,,,,,
Viet Nam,Tuy Hoa,,,,,,
Iran (Islamic Republic of),Tuysarkan,,,,,,
Brazil,Uaua,,,,,,
Mexico,Union Hidalgo,,,,,,
United States of America,Universal City,,,,,,
Philippines,Urdaneta,,,,,,
Romania,Urlati,,,,,,
United Republic of Tanzania,Usa River,,,,,,
Czechia,Usti Nad Orlici,,,,,,
United Republic of Tanzania,Utete,,,,,,
India,Uttarkashi,,,,,,
Finland,Uusikaupunki,,,,,,
Ukraine,Uzhhorod,,,,,,
Brazil,Valenca,,,,,,
Italy,Varedo,,,,,,
United States of America,Vega Alta,,,,,,
Colombia,Velez,,,,,,
France,Venissieux,,,,,,
France,Vernouillet,,,,,,
South Africa,Verwoerdburg,,,,,,
Russian Federation,Vichuga,,,,,,
India,Vikravandi,,,,,,
Portugal,Vilar Do Paraiso,,,,,,
Argentina,Villeta,,,,,,
Germany,Villingen Schwenningen,,,,,,
Turkey,Viransehir,,,,,,
France,Viroflay,,,,,,
Brazil,Visconde Do Rio Branco,,,,,,
Germany,Visselhovede,,,,,,
Italy,Vittoria,,,,,,
Germany,Vohringen,,,,,,
France,Voisins Le Bretonneux,,,,,,
Italy,Volterra,,,,,,
Russian Federation,Vurnary,,,,,,
Germany,Wadern,,,,,,
Germany,Wadersloh,,,,,,
United States of America,Walker,,,,,,
Indonesia,Wanaraja,,,,,,
Germany,Warendorf,,,,,,
Germany,Wedel,,,,,,
Poland,Wejherowo,,,,,,
United States of America,Wells,,,,,,
Germany,Wendlingen,,,,,,
Germany,Wermelskirchen,,,,,,
United States of America,West Bend,,,,,,
United States of America,West Saint Paul,,,,,,
Canada,Wetaskiwin,,,,,,
Switzerland,Wetzikon,,,,,,
United States of America,Willimantic,,,,,,
United States of America,Winnetka,,,,,,
Poland,Wisla,,,,,,
United States of America,Woodbury,,,,,,
United States of America,Wright,,,,,,
Kenya,Wundanyi,,,,,,
China,Xiazhen,,,,,,
China,Xiongyue,,,,,,
Cameroon,Yagoua,,,,,,
Mexico,Yahualica,,,,,,
United States of America,Yeadon,,,,,,
Japan,Yoshikawa,,,,,,
Japan,Yotsukaido,,,,,,
China,Yudong,,,,,,
Netherlands,Zevenaar,,,,,,
China,Zhangzhou,,,,,,
China,Zhumadian,,,,,,
Belarus,Zlobin,,,,,,
Peru,Zorritos,,,,,,
Iran (Islamic Republic of),Behbahan,,,,,,
France,Bellegarde Sur Valserine,,,,,,
Russian Federation,Beloretsk,,,,,,
Russian Federation,Belyye Berega,,,,,,
Viet Nam,Ben Tre,,,,,,
Egypt,Beni Mazar,,,,,,
Liberia,Bensonville,,,,,,
United States of America,Bethel Park,,,,,,
France,Bethune,,,,,,
Russian Federation,Bezenchuk,,,,,,
India,Bhavani,,,,,,
Poland,Biala Podlaska,,,,,,
Poland,Bielawa,,,,,,
Italy,Biella,,,,,,
United States of America,Big Spring,,,,,,
Germany,Bingen,,,,,,
Denmark,Birkerod,,,,,,
United States of America,Bound Brook,,,,,,
Unknown,Broadstairs,,,,,,
Spain,Soller,,,,,,
South Africa,Somerset East,,,,,,
Germany,Sommerda,,,,,,
Nicaragua,Somotillo,,,,,,
India,Soro,,,,,,
Russian Federation,Sosenskiy,,,,,,
United States of America,South Lyon,,,,,,
United States of America,South River,,,,,,
Malaysia,Sri Aman,,,,,,
India,Sri Madhopur,,,,,,
Germany,Stadtallendorf,,,,,,
Russian Federation,Staraya Russa,,,,,,
Russian Federation,Starominskaya,,,,,,
India,Suar,,,,,,
United States of America,Suisun City,,,,,,
Indonesia,Sukaraja,,,,,,
United Republic of Tanzania,Sumbawanga,,,,,,
United States of America,Sun Prairie,,,,,,
United States of America,Upper Arlington,,,,,,
Uzbekistan,Urtaaul,,,,,,
Russian Federation,Usinsk,,,,,,
Russian Federation,Usolye Sibirskoye,,,,,,
Poland,Ustka,,,,,,
Spain,Utiel,,,,,,
Russian Federation,Uyar,,,,,,
Denmark,Vaerlose,,,,,,
Romania,Valea Calugareasca,,,,,,
United States of America,Valinda,,,,,,
India,Vedaranniyam,,,,,,
Lao People's Democratic Republic,Vientiane,,,,,,
Austria,Enns,,,,,,
Hungary,Erd,,,,,,
India,Erode,,,,,,
Denmark,Espergaerde,,,,,,
Italy,Este,,,,,,
United States of America,Ewa Beach,,,,,,
United States of America,Fallbrook,,,,,,
Brazil,Fartura,,,,,,
Iran (Islamic Republic of),Fasa,,,,,,
Brazil,Ferraz De Vasconcelos,,,,,,
France,Floirac,,,,,,
United States of America,Florissant,,,,,,
United States of America,Forest Park,,,,,,
Brazil,Formiga,,,,,,
Unknown,Ermoupolis,,,,,,
Colombia,Espinal,,,,,,
Guatemala,Olintepeque,,,,,,
Russian Federation,Olonets,,,,,,
Germany,Olpe,,,,,,
Belgium,Opwijk,,,,,,
United States of America,Oregon,,,,,,
Russian Federation,Osa,,,,,,
India,Osmanabad,,,,,,
Netherlands,Oss,,,,,,
United States of America,Oswego,,,,,,
Japan,Otsuki,,,,,,
Brazil,Ouricuri,,,,,,
Brazil,Ouro Preto Do Oeste,,,,,,
Colombia,Ovejas,,,,,,
Germany,Overath,,,,,,
Brazil,Pacajus,,,,,,
Thailand,Pak Phanang,,,,,,
Mexico,Palau,,,,,,
Italy,Palestrina,,,,,,
India,Pandaria,,,,,,
India,Pandhana,,,,,,
United States of America,Papillion,,,,,,
Unknown,Parainen,,,,,,
Brazil,Paraipaba,,,,,,
India,Parichhatgarh,,,,,,
India,Parli,,,,,,
India,Pattukkottai,,,,,,
India,Pawai,,,,,,
Brazil,Pedregulho,,,,,,
India,Pennagaram,,,,,,
India,Peravurani,,,,,,
Russian Federation,Pestovo,,,,,,
Brazil,Petrolandia,,,,,,
Romania,Petrosani,,,,,,
Russian Federation,Petrozavodsk,,,,,,
Slovakia,Pezinok,,,,,,
India,Phalodi,,,,,,
United States of America,Pharr,,,,,,
United States of America,Philadelphia,,,,,,
India,Pinahat,,,,,,
United States of America,Pineville,,,,,,
China,Pingshan,,,,,,
China,Pingzhuang,,,,,,
Unknown,Piombino,,,,,,
Brazil,Piracaia,,,,,,
Italy,Pisa,,,,,,
France,Ploemeur,,,,,,
Russian Federation,Pokrovka,,,,,,
Russian Federation,Pokrovskoye,,,,,,
Ukraine,Polohy,,,,,,
Unknown,Pomorie,,,,,,
India,Porbandar,,,,,,
Unknown,Port Dickson,,,,,,
Australia,Port Macquarie,,,,,,
Portugal,Porto,,,,,,
South Africa,Potchefstroom,,,,,,
Poland,Poznan,,,,,,
Thailand,Prachin Buri,,,,,,
Brazil,Pradopolis,,,,,,
Italy,Prato,,,,,,
Indonesia,Prigen,,,,,,
Italy,Priverno,,,,,,
Unknown,Puerto Real,,,,,,
Italy,Putignano,,,,,,
Azerbaijan,Qax,,,,,,
China,Qingquan,,,,,,
Portugal,Quarteira,,,,,,
United States of America,Quartz Hill,,,,,,
Pakistan,Rabwah,,,,,,
Italy,Ragusa,,,,,,
India,Rajpura,,,,,,
United States of America,Rosenberg,,,,,,
Unknown,Rottingdean,,,,,,
Czechia,Roznov,,,,,,
Venezuela (Bolivarian Republic of),Rubio,,,,,,
Poland,Ruda Slaska,,,,,,
Bulgaria,Ruse,,,,,,
United Kingdom of Great Britain and Northern Ireland,Rushden,,,,,,
United States of America,Russellville,,,,,,
United States of America,Rye,,,,,,
Japan,Sabae,,,,,,
Iran (Islamic Republic of),Sabzevar,,,,,,
Japan,Sagamihara,,,,,,
Japan,Sagara,,,,,,
India,Sahaspur,,,,,,
United States of America,Saint Helens,,,,,,
