longitude,latitude,location_id,location_name,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,roads,dump_sites,agricultural_fields,wind_speed,wind_direction,Air Quality
85.671335,11.173482,11644684149,Chennai,38.3,99,8.2,27.2,24.9,13.9,2.69,3.8,16,2,6,0.3,356,Poor
78.647152,15.843604,1283501353,Bengaluru,25.9,64.2,1.5,10.3,23.6,-0.4,0.93,11.5,20,2,7,0.3,356,Good
87.51392,9.352441,10402879641,Hyderabad,22.8,65.1,3.1,10.6,11.1,4.9,0.88,12,35,1,13,0.3,356,Good
74.871141,20.538084,9700335025,Mumbai,32.5,75.1,24.9,36,25.8,6.3,1.69,6.4,35,2,0,0.4,356,Moderate
88.328794,31.995926,2636431383,Delhi,25.1,59.5,6,11.3,25.8,0.7,0.9,10.7,35,6,4,0.7,355,Good
78.075713,8.715247,360444347,Pune,32.9,49.6,24,28.5,22,8.8,1.64,5.3,68,0,6,0.5,355,Moderate
81.220183,27.584382,4327236102,Kolkata,28,80.2,27.7,28.8,34.3,12.3,1.55,6.2,35,4,7,0.6,355,Moderate
84.174609,35.04238,2706785955,Coimbatore,26.1,48.5,5.3,10.5,18.4,5,0.99,10.4,41,2,1,0.7,355,Good
87.900525,14.870908,844400275,Madurai,28,90.3,35.4,58.2,41.2,7.9,2.06,5.1,39,1,9,0.5,355,Poor
74.922697,28.11541,314688903,Trichy,37.8,79.1,63,85.1,52.6,20.1,2.6,6.5,36,2,1,0.5,355,Hazardous
92.242421,36.277955,13112951053,Salem,31.6,102.7,80.5,96.9,35,1.7,2,4.4,26,4,1,0.5,355,Poor
88.93344,35.906064,8718547726,Erode,30.4,63.8,12.2,22.1,31.3,15.5,1.7,5,37,1,4,0.5,355,Moderate
74.78884,14.812947,6188199327,Tiruppur,25.5,38.3,3.6,8.8,19.1,6.6,1.05,17.8,22,2,13,0.5,347,Good
96.274262,10.909601,11486264894,Kochi,36.6,78.5,6,25.9,45.5,17.8,1.58,4,27,2,16,0.6,354,Poor
87.279113,12.300194,5714372274,Thiruvananthapuram,29.8,60.2,10.7,19.8,24.9,12.4,2,6.4,25,5,7,0.5,354,Moderate
81.12038,28.359034,675898681,Ahmedabad,33.7,96.3,70.8,87.3,32.9,17,2.33,4.8,30,1,5,0.4,354,Hazardous
72.568292,29.047007,12816909117,Surat,26.2,62,79.2,86,31.4,7.6,1.46,5.9,53,0,6,0.6,354,Moderate
83.463409,27.55286,3613191957,Vadodara,27.6,61.5,0,4.5,25.1,4.3,1.07,11,11,2,7,0.5,354,Good
72.778501,17.746273,8000377017,Jaipur,30.8,60.3,1.1,3.6,21.2,5.1,0.96,11.4,36,1,11,0.6,354,Good
80.455259,12.923531,5379788720,Lucknow,23.7,51.7,19.1,22.2,24,7,1.07,10.6,13,0,1,0.5,354,Good
79.852663,24.842072,13061695785,Kanpur,43.1,75.5,6.4,14.2,38.8,11,2.24,9,25,1,10,0.5,354,Poor
88.87825,22.026733,5607482766,Patna,29.1,61.2,12.1,18.5,17.5,5.1,2.03,9.3,40,1,0,0.7,354,Moderate
73.579112,29.13619,6611718762,Ranchi,28.4,48,11.1,17.7,15.1,7.6,1.06,16.4,30,2,4,0.3,354,Good
91.834269,20.799442,3565670279,Bhubaneswar,34.5,86.1,9,21.6,39.1,7.5,1.79,5.2,19,2,5,0.6,354,Moderate
77.457837,17.820551,1176267963,Visakhapatnam,20.4,52.8,11.7,16.7,24.4,2.3,1.05,10.1,22,2,7,0.5,354,Good
80.87567,16.510879,1973938918,Vijayawada,30.9,92.2,10.7,19,38.1,9.6,2.55,4.8,36,0,5,0.6,354,Poor
90.397888,14.132639,844855903,Guntur,23.4,54.7,10.2,12.8,11.4,4.5,1.13,10.9,22,3,6,0.6,354,Good
86.13638,15.706645,11604316642,Warangal,28.8,76.6,124.1,135.5,32,10,2.02,5,32,1,6,0.5,354,Poor
76.932735,10.750083,9194156583,Nizamabad,36.4,80.3,103,106.4,26.5,22.3,2.38,3.7,30,1,0,0.8,354,Hazardous
79.199885,18.058853,13465039119,Nagpur,29.8,75.8,1.1,19.5,29.7,4,1.78,6.3,23,3,8,0.8,354,Moderate
76.867818,9.060525,4174129137,Indore,24.2,55.9,8.4,10.9,17.2,7.2,0.96,14.8,51,1,9,0.5,354,Good
85.248335,13.406002,4481350930,Bhopal,32.1,54.6,3.8,13.6,28.1,20.3,1.54,5.2,36,0,11,0.5,354,Moderate
77.646111,29.656343,1722922743,Noida,31.6,97.6,85.9,101.9,45,25.8,1.82,7.4,9,1,13,0.6,355,Poor
89.045233,17.438601,10461891986,Gurgaon,23.3,42.6,7.4,10.6,23.7,5.2,1.14,13.4,31,2,7,0.6,355,Good
84.813828,27.378873,9677372377,Chennai,26.7,100.1,3.9,18.1,30.7,15.5,1.62,3.7,23,2,11,0.6,354,Poor
72.225492,28.789641,801707097,Bengaluru,31.3,100.3,7,26.4,30.4,20.2,2.19,4.2,38,1,6,0.6,354,Poor
76.99779,24.854375,357346749,Hyderabad,29.6,83,4,14.1,22.2,3.2,1.05,11.9,22,1,0,0.6,355,Good
74.421976,35.802234,10439531262,Mumbai,25.3,83.3,33.9,44,35.9,9.1,1.41,6.2,28,4,9,0.5,354,Moderate
79.319083,8.621756,2967084555,Delhi,26.4,60.3,6.5,13.2,21.8,5.1,0.88,11.1,35,3,8,0.5,354,Good
82.963539,29.420927,259939584,Pune,23.9,61.4,28.2,40.3,37,11.3,1.56,6.9,38,0,6,0.5,354,Moderate
82.696123,35.804813,8235780345,Kolkata,23.9,61.8,3.2,9.9,18.6,5.2,0.93,13.6,17,1,5,0.3,355,Good
89.881187,33.00588,1909888366,Coimbatore,32.5,71.3,11.8,30.9,26.1,23.5,2.16,5.4,26,3,7,0.4,355,Poor
73.485984,12.868888,5334846175,Madurai,38.7,71.9,5.4,31,50.3,15.6,2.81,6.4,25,3,4,0.4,355,Hazardous
95.447712,17.477789,4708150005,Trichy,32.4,83.3,2.3,18.4,30.9,15.1,1.54,5,23,1,7,0.4,355,Moderate
77.942508,13.001103,13680305368,Salem,26.7,71.3,6.2,12.7,23.6,5.9,1.04,11.1,47,2,2,0.3,355,Good
76.707217,25.437943,2751351296,Erode,50.9,79.9,22.5,52,38.2,9,2.65,8.4,34,3,2,0.4,355,Hazardous
87.870179,28.653451,11422206271,Tiruppur,34.7,88.9,8.9,16.1,33.3,8.5,1.19,6,17,1,0,0.4,355,Moderate
91.359982,17.195139,10471135428,Kochi,33.5,56.1,0.1,8.8,31.2,5.7,1.41,5.6,39,0,14,0.3,355,Moderate
78.975681,23.645691,7440462300,Thiruvananthapuram,26,54.9,16.6,22.4,21.3,7,1.02,12.2,51,2,6,0.5,355,Good
89.658562,28.036697,8804873794,Ahmedabad,28.2,68.1,7.2,9.1,20.8,4.7,1.07,10.2,40,3,10,0.4,355,Good
93.628343,20.218855,13576283186,Surat,23.4,42.5,1.9,6.4,20.6,4.3,1.19,11.3,14,2,1,0.3,355,Good
90.237306,32.76645,526103253,Vadodara,25.6,52.6,1.9,3.6,13.5,6.2,1.07,11.4,25,3,5,0.3,355,Good
68.991698,30.374948,1478362012,Jaipur,22.5,41.5,0.3,7.1,17.3,3.2,1.01,11.4,42,0,8,0.4,355,Good
91.993698,9.875301,4699241307,Lucknow,33.5,75.7,2.3,18.1,29.4,10.1,1.45,6,22,2,11,0.4,355,Moderate
90.459948,26.012634,414401198,Kanpur,47.2,78.4,17.9,46,42.9,21.1,2.36,2.8,34,4,3,0.5,355,Hazardous
87.409417,14.824441,1347509981,Patna,35.8,60.1,2.9,13.9,22.2,14.5,1.59,7.7,37,4,4,0.5,355,Moderate
90.04065,24.16803,8511932989,Ranchi,29.5,72.7,9.3,25,21.2,9.7,1.59,7.5,20,2,2,0.3,355,Moderate
96.403336,35.749765,13647939652,Bhubaneswar,31.7,47.3,1.2,6.9,11.5,5.5,1.18,15.7,29,2,5,0.4,355,Good
80.502274,33.492798,12968608271,Visakhapatnam,21.5,73.3,1.8,8.5,18.6,8.3,0.94,13.1,0,1,1,0.5,355,Good
69.949474,19.730976,7583592537,Vijayawada,40,66.1,21.7,41.3,28.1,2.7,1.66,5.9,19,1,0,0.4,355,Poor
81.365809,16.453902,10087300323,Guntur,39.1,82.4,24.3,49.8,28.2,11.5,2.03,8.5,27,0,7,0.4,355,Poor
69.346576,14.797767,2005758845,Warangal,27.2,43.8,18.4,23.1,21.5,2.6,1.03,12.1,17,2,8,0.3,355,Good
76.533262,23.442931,7095724004,Nizamabad,39.6,96.2,47.1,65.4,35.8,17.1,2.03,5.2,46,0,1,0.4,355,Poor
85.019514,11.313205,8806346105,Nagpur,40.2,91.9,22.3,34.2,43.7,17.4,2.07,3.1,15,1,3,0.4,355,Hazardous
76.979064,23.928975,8381517173,Indore,26.4,77.1,20.6,24.8,24.1,12.4,1.46,6.7,25,3,5,0.4,355,Moderate
87.876462,8.038676,3818263267,Bhopal,47.4,93.1,72.7,96.6,34.3,14.9,2.54,5.7,31,0,12,0.5,355,Hazardous
91.837604,17.391639,5425496883,Noida,29.7,74.4,0.6,6,22.4,3.5,0.74,11.6,44,2,0,0.5,355,Good
80.192736,14.378095,8665667081,Gurgaon,25.2,63.2,8.9,19.6,41.7,9.9,2.14,5.1,15,1,7,0.4,355,Poor
94.104001,36.165345,8314045714,Chennai,25,75.7,4.7,9.3,21.2,5.2,1.15,16,41,2,8,0.4,355,Good
70.315329,29.090027,6456917215,Bengaluru,30.8,67.6,6,15.4,29.2,6,1.42,8.7,30,0,3,0.4,355,Moderate
92.363282,18.139948,2326608503,Hyderabad,30.2,56.8,0.2,4.7,24.6,10.2,1.49,5.3,20,2,4,0.5,355,Moderate
92.028621,10.692508,2947602028,Mumbai,21.5,74.6,0.3,8.1,15.9,6.3,1.02,15.6,34,1,7,0.5,355,Good
77.337823,22.987217,12655464321,Delhi,33.1,84.4,3.7,9.5,17.2,8.9,1.61,5.7,31,3,5,0.7,355,Moderate
76.66274,14.189989,3734591067,Pune,24.1,47.5,22.8,26,26.5,4.1,0.91,12.2,23,3,12,0.4,355,Good
76.847754,23.556457,12039985619,Kolkata,35.4,84.6,34.1,42.9,23.9,9.4,1.63,9.1,30,2,6,0.4,355,Moderate
91.530418,32.225508,6767559970,Coimbatore,25.8,76.6,8.6,16.5,22.4,6.2,0.99,16.7,26,2,9,0.5,355,Good
92.117951,25.857984,13446806688,Madurai,24.7,51.4,18.6,23.5,17.1,5.5,1.01,12.1,31,2,7,0.7,344,Good
77.561951,26.379864,3494095420,Trichy,23.1,100.8,7.4,30,28.5,16.3,1.8,7.2,36,0,8,0.6,352,Poor
85.18512,23.689878,12124554282,Salem,54.6,90.7,48.9,62.9,30.1,11.5,2.74,3.7,45,2,2,0.6,352,Hazardous
72.029064,34.890703,2698390411,Erode,35.9,87,26.4,34.1,29.2,17.2,1.33,6.5,17,2,6,0.6,352,Moderate
81.594583,35.025178,12123641024,Tiruppur,30.5,75.1,21.5,34,25.6,7.6,1.21,6.1,51,1,5,0.7,352,Moderate
96.964993,22.868973,2808105767,Kochi,32,48.8,0.7,15.8,16.9,8.6,1.65,5.2,10,3,3,0.6,352,Moderate
72.606335,16.867025,5192669866,Thiruvananthapuram,28.3,52.1,5.1,9.8,19.3,2.7,0.9,10.9,28,1,9,0.8,352,Good
95.479317,21.328023,931653259,Ahmedabad,31.2,75.9,57.6,80.4,38.9,28.6,2.15,3.4,35,1,0,0.6,352,Poor
91.903387,13.410179,10220250029,Surat,27.5,55.1,3.8,14.9,20.3,5.2,1.38,6.3,32,2,11,0.6,352,Moderate
96.194225,26.453985,4472312700,Vadodara,42.7,63.3,82.1,103.4,45.4,29.3,2.26,7.4,23,1,0,0.8,352,Poor
73.207784,22.502678,11255314801,Jaipur,30.2,77.2,34.4,44,33.6,12.7,1.34,6.4,27,1,5,1,352,Moderate
74.192036,10.995714,10045423958,Lucknow,36,70.7,69.5,78.1,29.1,16.2,2.28,7.2,25,0,9,0.7,352,Poor
68.489148,13.731786,2826307289,Kanpur,36.5,103.6,19.1,50.4,49.3,7.4,2.15,3.3,24,3,1,1.2,352,Hazardous
89.016353,21.909327,7232475721,Patna,26.3,54.7,2,8.2,27.9,3.4,1.05,17,38,2,7,0.9,352,Good
86.678746,33.740081,5767938685,Ranchi,53.1,70.2,60.3,81.9,32.2,16,2.28,2.7,33,2,7,0.8,352,Hazardous
73.163898,24.425331,5424641778,Bhubaneswar,26.5,52.8,1.2,10,26.5,3.4,0.91,12.1,23,4,7,0.7,352,Good
90.943204,27.764515,2140464646,Visakhapatnam,20.3,66.8,18.9,21.1,25.5,5,0.96,11.3,38,1,4,0.9,346,Good
76.67667,17.831828,1506094321,Vijayawada,30,66.1,17.3,25.3,30.5,6,1.55,8,33,3,4,0.8,348,Moderate
71.914872,24.57093,4032873162,Guntur,32,79,117.8,127.8,39.4,28.4,2.75,9.2,38,2,0,1,348,Hazardous
80.254317,20.974015,178303991,Warangal,26.2,41,0.3,6.4,23.4,7.3,1.05,10.5,36,2,5,0.7,349,Good
70.638126,27.114767,4165726844,Nizamabad,24.6,46.5,5.9,13,14.2,6.7,0.96,10.5,21,1,9,0.8,349,Good
75.634066,9.466691,2363521315,Nagpur,24.3,72.9,1.9,10.4,22.7,2.1,0.89,10.8,24,3,4,0.8,349,Good
78.768667,22.305706,6123761124,Indore,22.7,70.9,15.8,19.6,17.4,5.6,0.99,11.4,37,1,4,1.1,350,Good
92.704061,16.583786,2451776023,Bhopal,23.8,57.9,21.9,27.3,21.9,4.3,1.02,11.1,36,2,12,0.7,348,Good
90.983913,17.459367,3152403170,Noida,24.3,69.1,60.1,76.5,21.4,9.2,1.44,5.7,29,1,5,0.8,347,Moderate
80.839874,35.866606,13443325091,Gurgaon,32.7,94.8,7.8,15.2,34.1,9.8,1.63,5.4,31,3,7,0.6,348,Moderate
89.012677,13.29815,5378779760,Chennai,29,51.7,8.4,13,16.5,5,1.01,10.1,42,3,8,0.6,348,Good
84.490839,17.026112,11093352159,Bengaluru,27.7,69.1,13.6,19.1,21.6,4.6,1.07,10.5,24,1,5,0.6,348,Good
77.884414,22.786885,6718166367,Hyderabad,24.6,64.6,17.1,20.3,20.5,6.7,0.9,10.5,35,2,8,0.8,348,Good
89.050356,33.027781,1034765707,Mumbai,21.9,77.4,21.1,27.8,21.1,4.5,1.03,10,27,0,9,0.4,348,Good
87.821475,20.083432,2929911094,Delhi,23.7,75.4,8.4,15,24.2,2.6,1.01,11.5,27,2,9,0.6,348,Good
85.953739,29.572093,3187883926,Pune,26.7,41.8,1.5,6.5,25.5,2.5,1.07,10.5,40,2,10,0.5,347,Good
85.92071,32.834849,1033216482,Kolkata,32.8,81,13.6,22.2,35.2,7.3,1.31,9.1,38,0,0,0.4,347,Moderate
87.806478,16.990474,1632333213,Coimbatore,28.9,109.5,3.6,21.7,62.1,13.5,2.35,2.7,38,3,1,0.6,347,Hazardous
79.15182,19.389755,2304919024,Madurai,29.7,80.8,7.3,14.8,30.4,7.2,1.73,8.4,43,4,3,0.5,346,Moderate
93.203199,18.34013,6437681363,Trichy,20,79.1,1.4,3.5,22.5,4.8,0.89,10.3,30,0,2,0.8,346,Good
72.706928,32.152818,5583300620,Salem,32.9,66.9,5.2,8.6,30.6,14,1.47,10.5,36,3,3,0.3,346,Moderate
93.632678,9.286059,9029366418,Erode,21.8,69,0.7,7.9,10.2,6.3,0.95,11.6,26,1,9,0.3,346,Good
77.926173,16.944212,239717603,Tiruppur,20.5,58.3,1.8,6.7,14.6,4.8,0.78,16,33,2,6,0.5,346,Good
71.625917,27.702848,3648452114,Kochi,25.4,59.1,16,16.6,15.2,6.8,1.04,10.5,28,3,5,0.5,346,Good
85.400795,24.397861,12709363099,Thiruvananthapuram,22.2,74,90,99.8,29.1,10.7,1.94,5.2,30,2,5,0.6,346,Poor
78.903613,20.652391,7211671902,Ahmedabad,40.6,95.1,37.4,46.7,42.9,21.3,2.16,2.8,35,0,4,0.4,347,Hazardous
91.649492,23.658499,10717463673,Surat,33.2,60,54.5,65.5,20.2,7.9,1.42,9,21,0,5,0.6,347,Moderate
80.492779,13.729953,8957638415,Vadodara,28.5,69,16.3,25.3,23,7.7,1.71,5.5,50,1,11,0.6,348,Moderate
87.388313,20.490782,403866308,Jaipur,30.3,86.7,6.2,30.2,36.5,17.8,2.31,2.9,19,4,0,0.5,348,Hazardous
76.939482,22.549387,11187398667,Lucknow,34.9,96.2,48.5,66.5,29,15.2,2.4,6,17,1,11,0.5,348,Poor
74.074119,34.134485,2388136499,Kanpur,28,76.6,24.8,35.9,28.1,13.4,1.53,7.4,41,0,15,0.7,348,Moderate
79.253422,15.56422,9513593940,Patna,27,92.6,9.9,20.1,24.3,11.1,1.19,6.2,37,2,11,0.7,348,Moderate
85.597427,33.167027,11955575567,Ranchi,24.1,65.6,0.2,7.1,24.7,6.1,1.1,13.2,36,0,2,0.8,348,Good
87.051455,26.683001,497326758,Bhubaneswar,34,63.3,3,23.6,28.6,14.2,2.07,10.1,36,3,4,0.5,348,Poor
84.767993,8.589884,4008310068,Visakhapatnam,25.7,69.3,64.5,78.8,26.5,10.3,1.87,12.2,29,3,10,0.4,348,Poor
96.653616,29.014309,8489331513,Vijayawada,23.5,62.5,1.8,7.3,25.2,3.4,1.16,11.7,21,2,5,0.4,348,Good
88.041615,9.031004,12877426701,Guntur,22.1,50.4,4,11.5,14.3,9.7,0.95,13.6,30,4,3,0.4,348,Good
95.014069,36.924053,8839899385,Warangal,29.6,44.2,24.7,27.3,27.5,7.7,1.01,10.5,23,0,5,0.4,348,Good
71.420063,33.306464,3175543586,Nizamabad,38.8,90.1,63.2,69.5,44.7,23.5,2.35,3.5,39,4,1,0.5,348,Hazardous
69.779815,16.622969,10944624988,Nagpur,29.8,62.8,22.2,32.8,36.9,1.1,1.55,5,28,1,5,0.5,348,Moderate
77.018846,15.464926,11631457738,Indore,26.6,54.5,3.9,10.3,24.2,5.5,1.09,10.3,21,2,1,0.4,348,Good
71.961079,19.061791,8465295726,Bhopal,35.5,84.7,9.4,20,25.3,14.9,1.55,6.7,26,1,8,0.3,348,Moderate
83.250187,18.328842,7899699769,Noida,37.1,72.4,60.3,68.4,35.5,14,2.17,3.4,34,1,2,0.4,348,Poor
83.050456,18.797797,3611247461,Gurgaon,35.4,65,22.6,46.2,37.5,23,2.01,3.7,24,4,6,0.6,348,Poor
84.676368,17.23002,10429983533,Chennai,42.2,66,33.3,51.4,48,12.8,2.54,3.6,21,0,4,0.5,348,Hazardous
89.611609,26.012869,965958439,Bengaluru,24.7,79.4,5.9,9,19.3,0.7,0.91,10.6,32,0,7,0.4,348,Good
96.168561,12.763646,6008572936,Hyderabad,28.7,63.6,4.2,10.2,20.8,3.2,0.92,11.6,32,3,9,0.3,348,Good
93.469502,32.533457,8135635354,Mumbai,20.8,68,7.4,11.4,10.6,7.4,0.95,10.8,24,1,7,0.5,348,Good
71.43265,31.559672,4934630209,Delhi,21.7,45.4,19.9,25.3,22.8,3.9,0.78,13.8,25,2,3,0.5,348,Good
77.816897,21.818013,2214719132,Pune,34.4,85,31.7,53.6,50.5,35.4,2.5,3.8,32,1,3,0.6,348,Hazardous
75.418868,32.729169,1011706917,Kolkata,19.4,70.6,8.2,14.2,21.1,0.4,0.99,10.2,15,2,15,0.5,348,Good
73.127703,15.167207,11096622343,Coimbatore,26,68.3,7.8,13.9,11.7,2.7,0.99,12.3,15,3,9,0.4,348,Good
83.797021,8.509398,3791117269,Madurai,50.3,97.4,17.5,38.7,46.5,32.9,2.49,4.8,22,3,5,0.5,348,Hazardous
84.044668,25.95703,13911457040,Trichy,20.5,80,1,3.2,23.6,2.8,0.91,13.4,27,1,3,0.4,348,Good
74.5901,21.279373,12498449350,Salem,36.7,75.1,19.7,40.7,38.1,26.6,2.67,11.5,33,1,0,0.4,348,Hazardous
88.64502,24.447772,2552142764,Erode,24.3,44.2,9.5,12.5,18.8,-0.2,0.83,10.6,44,1,10,0.5,348,Good
89.254515,34.080843,7346582395,Tiruppur,34,73.4,3.5,18.7,29.6,8.2,1.38,6.5,38,2,3,0.5,348,Moderate
68.60842,36.127842,10668678546,Kochi,37,93.9,17,34.1,33.3,11.4,1.86,3.1,28,2,10,0.4,348,Hazardous
79.476973,26.399141,1633444331,Thiruvananthapuram,29.2,60.6,1.7,16,32.7,13.3,1.91,7.2,29,4,9,0.4,348,Moderate
93.814079,30.157612,7333281574,Ahmedabad,23.1,43.1,4.1,7.9,22.7,8,1.03,10.1,19,4,11,0.4,348,Good
83.08924,10.430445,9668196681,Surat,19.6,55.5,0.1,3.9,18.9,5.3,1.1,10.6,29,4,9,0.5,348,Good
78.081206,12.660752,5723391122,Vadodara,26.3,66.7,1.3,5.7,16.4,5.9,0.97,15.6,27,2,5,0.6,348,Good
75.356608,29.262939,10465891069,Jaipur,24,56.9,2.9,6.9,13,8.2,1.14,11.3,33,2,6,0.5,348,Good
75.057281,20.509598,9689491244,Lucknow,24.3,48.2,16.8,25.9,19.4,3.9,0.97,14.8,21,0,6,0.4,348,Good
70.893273,20.932993,1750329713,Kanpur,25.3,77,4.6,11.2,20.1,6.4,1.03,11.3,35,2,4,0.5,348,Good
91.699566,16.949623,7487425811,Patna,27.8,78.1,1.1,19.8,26.7,10.7,1.28,9.3,45,1,0,0.5,348,Moderate
70.513065,25.613335,3543857662,Ranchi,44,80.4,18,29.5,27.9,8.5,2.12,4.1,28,2,0,0.5,348,Poor
76.476548,13.369786,3206364710,Bhubaneswar,22.6,46.7,19.2,26.8,26.5,6.7,0.82,13.7,34,2,9,0.4,348,Good
69.324596,26.180572,2935042050,Visakhapatnam,30.8,47.7,11,16.4,25.7,5.5,1.11,10.1,36,1,5,0.3,348,Good
90.660211,13.040167,1030082523,Vijayawada,22.5,68.9,3.9,8.4,12.8,4.8,1.08,10.5,25,5,9,0.3,348,Good
69.139227,9.850955,6023911544,Guntur,43.3,59.3,62.2,74.7,33,19.2,2.44,3.6,32,1,4,0.5,348,Poor
76.940732,17.580373,10651704443,Warangal,26.7,54.1,4.7,16.1,21,6.3,1.24,5.7,30,3,5,0.4,348,Moderate
84.625624,14.70307,366015512,Nizamabad,27.3,67.7,2.4,9.2,24.6,7.6,1.13,11.1,30,2,9,0.4,348,Good
79.877279,33.780758,6179015412,Nagpur,26.3,47.2,3,5.5,24.7,0.7,1.08,10.7,22,3,12,0.4,348,Good
76.185861,9.59365,7750000313,Indore,38.1,61.3,8.5,27.1,21.9,13,1.61,5.5,30,4,4,0.6,348,Moderate
75.980483,13.121797,1395927470,Bhopal,44.8,113,30.2,52,41.5,23.3,2.53,3.3,34,1,1,0.6,348,Hazardous
91.135919,23.912869,196404943,Noida,26.6,55.2,9.7,11.1,23.5,15.7,1.87,7.1,44,0,10,0.6,348,Moderate
96.245365,21.950949,8276280148,Gurgaon,35.7,49.1,18.1,26.5,29.1,13.4,2.24,3.9,39,4,4,0.7,348,Poor
78.093191,9.329709,12547506555,Chennai,30.6,72.5,7.3,12.3,28.1,10,1.68,5.4,51,3,4,0.5,348,Moderate
69.13522,8.21032,1096584483,Bengaluru,33.4,86.5,169.2,194.7,48.7,4.6,2.36,6.5,22,1,4,0.5,348,Poor
69.060408,36.65397,11586702610,Hyderabad,27.8,74.4,13.2,22.2,22.8,6.5,1.69,5.4,38,2,3,0.6,348,Moderate
90.017189,27.106206,13218890808,Mumbai,30.7,76.4,18.3,31.9,27.6,11.6,1.54,5.9,31,4,9,0.7,348,Moderate
84.018725,18.596778,5018857134,Delhi,23.5,67.6,0.2,4.3,24.5,6.4,1.19,14.6,51,3,0,0.7,348,Good
90.724187,21.642535,941188016,Pune,39,87.2,32.8,43.8,29.9,9,1.03,7.6,21,1,6,0.6,345,Moderate
88.227413,15.729953,5569809166,Kolkata,33.5,43.8,46.5,61.9,22.9,5.2,1.71,10.8,21,0,6,0.6,351,Moderate
94.317684,18.00134,12876997760,Coimbatore,40.6,85.2,31.6,44.8,30.5,19,2.66,4.5,24,4,3,0.6,351,Poor
93.688904,26.82229,3003270325,Madurai,21.8,53.6,1.9,13.1,20.8,9,1.43,5,8,1,12,0.7,351,Moderate
90.861494,33.601542,5955101570,Trichy,27.4,64.6,21.8,37.7,22.3,5.6,1.45,6.4,24,1,9,0.6,338,Moderate
81.780486,13.339771,3940987466,Salem,31.3,65.1,26,33.8,27.3,22,2.01,4.4,22,3,4,0.8,352,Poor
76.935666,32.370484,13143425423,Erode,29.9,86.8,33.4,41.3,20.6,8.3,1.46,10.6,31,3,5,0.6,352,Moderate
82.703777,11.525142,13353415703,Tiruppur,30.6,93.2,5.5,9.5,28.7,15.3,1.41,5.9,33,2,9,0.4,349,Moderate
82.560077,14.234774,13623671545,Kochi,36.6,68.4,28.3,42.4,44.2,6.6,2.11,3.8,48,0,6,0.5,348,Poor
85.697991,9.078083,5972567303,Thiruvananthapuram,28.2,50.1,8.9,16.9,17.6,0.8,1.05,10.4,39,3,11,0.6,349,Good
73.396829,12.083544,5290210235,Ahmedabad,42.1,87,83.5,97.7,42.5,5.3,2.18,11.6,24,1,8,0.5,349,Poor
87.012977,34.601791,5447162011,Surat,25.6,49.2,1.5,5.8,10.9,3.8,1.04,15.7,21,1,7,0.7,350,Good
81.241427,21.323724,1126476131,Vadodara,35.9,98.2,11.4,18.9,54.1,32.5,2.71,3.9,34,2,6,0.3,351,Hazardous
85.98594,10.25231,4443763262,Jaipur,31.5,71.1,20.4,35.1,39.2,10.9,2.11,10.5,16,1,18,0.6,351,Poor
74.94854,35.832078,1211575112,Lucknow,41.1,71.6,6.9,30.1,37.9,8.3,1.8,3.8,48,1,1,0.7,352,Poor
80.597452,33.490777,1776119412,Kanpur,25.6,66.5,8.5,14.5,12.9,3.7,0.94,13.2,41,2,1,0.5,352,Good
74.095835,29.885793,582025740,Patna,24.9,47.8,3.3,7.8,17.1,6.7,1.05,13.4,25,1,5,0.6,347,Good
93.38385,35.070711,4632245410,Ranchi,24.8,58.3,13.8,19.1,14.5,9.5,1,12.2,12,3,11,0.7,348,Good
82.15087,14.383753,4049553413,Bhubaneswar,27.6,73,9.8,18.7,29.8,19.9,1.62,4.6,43,1,0,1,348,Poor
74.524461,32.254709,6094418418,Visakhapatnam,32.4,80.4,36.4,52.2,36.8,21.1,1.76,9,28,1,0,0.9,348,Poor
69.195052,28.009745,12547767832,Vijayawada,34.4,72.7,26.3,39.6,29.3,14.9,1.51,9,42,4,4,1.1,348,Moderate
87.596421,33.223018,4660369033,Guntur,27.8,49.2,9.9,14.9,23.8,7.4,1.04,10.5,14,1,14,1.2,350,Good
74.224697,31.110435,6674019194,Warangal,41.7,93.9,8.3,22.4,36.1,22.3,2.06,3.8,24,3,6,1.1,351,Poor
96.697884,18.048357,717957764,Nizamabad,30.2,61,21.4,31.3,18.7,7.4,1.48,6.9,30,1,1,1.1,351,Moderate
83.477311,30.457558,10366261879,Nagpur,27.1,51.4,33.1,36.6,12.1,8.4,1.03,11.1,30,0,9,1.2,351,Good
76.380333,15.611233,3349776373,Indore,40.3,89.3,193.1,212.6,39,18.2,2.32,10.2,25,3,12,1.1,351,Hazardous
87.072646,17.529173,2073173777,Bhopal,24.4,77.3,19.6,24.8,41.2,17.6,1.85,3.8,36,1,3,1,353,Poor
75.981378,11.129266,1628081546,Noida,28.9,56.2,30.9,40.8,23.7,9.1,1.63,6.4,19,0,7,1.1,355,Moderate
91.787955,35.117222,3229414297,Gurgaon,26.6,38.3,9.7,14.7,20.3,5.2,1.07,11.4,28,3,6,1.1,356,Good
76.938845,16.439098,10287811416,Chennai,24.4,48.1,14.8,19.8,24.5,4.3,0.87,12,31,1,8,1.2,356,Good
