Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season
Nigeria,Onitsha,Sector_1,6.13443,6.84243,1.0,8.03,0.8,0.57,39.16,165.1,16.64,41.5,15,1.8,Spring,142.68,5000.0,5000.0,5000.0,2025-03-10 10:00:00,spring
China,Harbin,City Center,45.7593633,126.6276177,5.0,72.93,62.53,22.92,0.04,973.25,134.4,-5.5,57,2.2,Spring,61.33,453.91,1011.96,2450.3,2025-05-22 15:28:00,spring
China,Ningbo,Sector_1,29.85139,121.64949,5.0,157.76,96.05,24.83,0.0,1394.11,201.12,15.3,70,2.9,Spring,72.51,5000.0,5000.0,5000.0,2025-05-03 15:32:00,spring
Russia,Nizhny Novgorod,Sector_3,56.27293,43.8584,1.0,4.1,15.5,1.11,29.95,127.73,4.97,8.8,83,1.1,Spring,1547.36,478.35,5000.0,5000.0,2025-05-30 13:05:00,spring
Russia,Makhachkala,Sector_4,43.01163,47.46438,2.0,3.79,1.17,0.5,85.78,76.33,4.9,13.5,69,3.1,Spring,1505.03,0.0,5000.0,5000.0,2025-03-10 16:06:00,spring
Russia,Astrakhan,Sector_2,46.3909,48.05395,2.0,3.29,0.51,0.22,97.34,93.96,8.69,11.5,37,4.9,Spring,1472.26,5000.0,5000.0,5000.0,2025-05-19 20:13:00,spring
USA,Fort Worth,City Center,32.753177,-97.3327459,1.0,3.01,3.15,0.07,54.9,122.86,3.0,19.8,75,2.0,Spring,27.56,5000.0,5000.0,5000.0,2025-04-29 17:40:00,spring
Indonesia,Kendari,City Center,-3.9918068,122.5180066,1.0,6.28,2.58,0.21,45.87,172.47,7.98,33.6,80,1.2,Spring,295.35,5000.0,5000.0,5000.0,2025-05-27 11:41:00,spring
China,Ningbo,Sector_3,29.85149,121.65043,5.0,170.9,86.54,22.95,0.0,1614.16,243.28,16.4,69,2.7,Spring,4.1,5000.0,5000.0,5000.0,2025-04-15 13:15:00,spring
Brazil,São Gonçalo,Sector_2,-22.84323,-43.02956,1.0,4.04,0.05,0.15,64.63,56.83,15.19,33.3,55,4.1,Spring,153.58,5000.0,5000.0,5000.0,2025-05-13 19:06:00,spring
China,Tianjin,City Center,39.0844897,117.1956724,5.0,116.9,62.73,19.49,0.0,862.28,132.4,4.6,72,1.6,Spring,196.5,5000.0,5000.0,5000.0,2025-04-29 13:52:00,spring
USA,Columbus,Sector_1,39.98198,-83.02493,2.0,6.31,6.41,1.92,105.33,136.32,8.99,12.7,42,6.3,Spring,223.39,966.04,5000.0,976.39,2025-03-09 14:59:00,spring
Bangladesh,Bhola,Sector_2,22.12989,90.79822,5.0,56.71,0.54,2.13,148.34,269.23,71.0,30.6,54,5.3,Spring,5000.0,5000.0,5000.0,5000.0,2025-03-28 19:50:00,spring
Germany,Osnabrück,Sector_3,52.28985,8.06759,2.0,13.2,27.8,4.26,12.15,263.96,20.81,19.2,66,4.4,Spring,203.4,580.63,246.72,894.24,2025-04-28 15:16:00,spring
China,Foshan,Sector_4,23.02247,113.10026,5.0,74.47,32.0,30.71,69.45,577.22,110.82,32.3,26,3.5,Spring,103.27,1329.31,5000.0,949.87,2025-03-17 15:33:00,spring
Indonesia,Sukabumi,Sector_1,-7.07604,106.7598,1.0,1.41,0.11,0.13,45.67,46.28,6.96,36.7,79,1.6,Spring,1314.1,5000.0,5000.0,5000.0,2025-04-26 11:34:00,spring
USA,Las Vegas,City Center,36.1674263,-115.1484131,3.0,11.44,3.29,0.21,72.75,102.32,43.14,16.2,27,2.8,Spring,65.07,310.64,5000.0,5000.0,2025-05-17 14:38:00,spring
China,Huai'an,City Center,33.5978169,119.0196971,5.0,107.35,55.37,11.56,0.0,1024.25,146.04,9.5,51,3.2,Spring,6.71,1359.03,5000.0,779.72,2025-04-23 08:32:00,spring
China,Foshan,Sector_1,23.06474,113.10006,5.0,89.43,25.99,27.74,71.45,487.98,122.15,27.2,26,3.6,Spring,191.8,8.69,1397.58,5000.0,2025-05-24 15:30:00,spring
Indonesia,Bandar Lampung,City Center,-5.4460713,105.2643742,1.0,0.72,0.06,0.06,37.6,118.17,2.42,27.7,50,1.2,Spring,26.75,5000.0,5000.0,5000.0,2025-04-02 09:48:00,spring
Nigeria,Aba,Sector_2,5.09717,7.37939,1.0,1.74,0.31,0.2,19.64,118.37,4.02,38.6,46,5.1,Spring,237.61,5000.0,5000.0,5000.0,2025-05-25 08:01:00,spring
USA,Colorado Springs,Sector_4,38.84922,-104.84856,1.0,2.47,5.25,0.06,74.2,101.47,2.88,10.2,30,4.7,Spring,148.14,986.85,5000.0,2385.37,2025-03-01 15:41:00,spring
Germany,Chemnitz,City Center,50.8323531,12.918914,3.0,21.04,23.98,0.88,35.86,293.85,26.84,13.1,72,3.3,Spring,373.02,425.4,2297.88,174.79,2025-04-11 13:32:00,spring
USA,Tulsa,Sector_3,36.14895,-96.00228,1.0,6.55,7.51,0.06,42.45,169.64,8.75,8.2,77,2.4,Spring,6.18,652.4,5000.0,1155.69,2025-03-28 20:06:00,spring
Bangladesh,Feni,City Center,23.0127602,91.4049232,5.0,56.7,1.87,2.03,135.75,322.23,76.41,26.4,53,3.1,Spring,235.09,735.64,5000.0,5000.0,2025-04-16 20:05:00,spring
Russia,Belgorod,City Center,50.5955595,36.5873394,2.0,11.85,11.76,3.83,41.15,123.21,12.91,8.3,89,3.4,Spring,104.99,684.42,5000.0,1073.29,2025-04-07 15:54:00,spring
Bangladesh,Naogaon,Sector_3,24.81658,88.95043,5.0,157.6,25.02,9.54,90.79,924.22,220.53,25.6,32,2.9,Spring,691.56,5000.0,5000.0,5000.0,2025-05-14 12:52:00,spring
Nigeria,Akure,Sector_1,7.23509,5.21499,1.0,3.3,0.27,0.21,36.76,113.85,7.95,43.1,21,2.7,Spring,120.22,5000.0,5000.0,5000.0,2025-05-19 15:52:00,spring
USA,Indianapolis,Sector_2,39.79633,-86.13227,1.0,6.66,6.78,1.42,73.34,137.41,6.86,9.1,52,5.2,Spring,357.2,80.69,5000.0,1956.69,2025-05-10 20:56:00,spring
India,Chennai,Sector_4,13.06564,80.28263,4.0,46.3,6.67,6.24,114.91,223.59,68.93,33.6,60,2.6,Spring,119.62,204.58,5000.0,5000.0,2025-03-09 12:59:00,spring
Nigeria,Nnewi,Sector_4,6.0161,6.90122,1.0,7.73,0.84,0.53,34.79,182.76,11.33,40.6,22,2.2,Spring,355.92,5000.0,5000.0,5000.0,2025-05-13 10:59:00,spring
China,Shanghai,City Center,31.2323437,121.4691024,5.0,183.02,89.32,59.1,0.0,1572.23,215.62,18.1,73,3.7,Spring,91.38,5000.0,5000.0,5000.0,2025-04-07 18:45:00,spring
China,Shantou,Sector_4,23.38793,116.67643,3.0,21.01,2.83,5.34,127.02,185.7,43.66,24.6,54,2.9,Spring,80.76,899.66,5000.0,5000.0,2025-04-28 11:18:00,spring
Indonesia,Cilegon,City Center,-6.017389,106.0537688,1.0,0.63,0.13,0.07,25.41,81.33,1.49,34.7,76,5.7,Spring,38.55,502.77,998.39,5000.0,2025-04-22 10:08:00,spring
China,Shenyang,Sector_2,41.76345,123.41054,5.0,116.92,106.34,188.61,0.0,2693.97,148.03,0.7,51,2.4,Spring,659.08,5000.0,5000.0,5000.0,2025-03-26 10:13:00,spring
China,Lanzhou,Sector_4,36.46691,103.75455,4.0,47.22,15.28,8.18,42.52,350.65,63.61,6.5,34,1.2,Spring,142.5,5000.0,5000.0,5000.0,2025-05-10 18:00:00,spring
Brazil,Uberlândia,Sector_3,-18.95683,-48.29385,3.0,21.66,4.04,0.29,56.03,293.53,25.97,30.9,60,2.5,Spring,137.7,607.18,1452.17,5000.0,2025-04-16 17:03:00,spring
China,Xuzhou,Sector_1,34.29074,117.17518,5.0,179.22,69.55,13.46,0.0,1506.32,229.19,17.3,28,3.0,Spring,71.44,5000.0,5000.0,5000.0,2025-05-18 19:03:00,spring
Pakistan,Hyderabad,Sector_2,25.40033,68.35374,5.0,180.42,10.51,4.34,136.9,705.61,297.79,30.4,10,3.5,Spring,200.13,5000.0,5000.0,5000.0,2025-05-27 12:17:00,spring
India,Raipur,City Center,21.2380912,81.6336993,5.0,147.02,19.4,22.82,124.13,583.6,161.25,24.2,49,1.7,Spring,299.37,5000.0,5000.0,5000.0,2025-03-21 12:32:00,spring
USA,Tulsa,Sector_2,36.13235,-95.97984,1.0,6.92,5.69,0.05,43.34,166.74,7.91,16.2,79,3.0,Spring,96.26,730.54,5000.0,940.34,2025-04-22 16:05:00,spring
China,Xuzhou,City Center,34.2665258,117.1810431,5.0,157.78,55.8,13.73,0.0,1310.2,214.51,12.3,39,3.1,Spring,115.39,1024.82,5000.0,589.48,2025-03-13 18:25:00,spring
China,Tianjin,Sector_4,39.12231,117.20617,5.0,128.76,46.0,29.26,0.01,997.13,160.88,3.7,88,1.0,Spring,66.99,5000.0,5000.0,5000.0,2025-05-04 12:17:00,spring
USA,Raleigh,Sector_3,35.80098,-78.60388,2.0,13.31,6.64,0.79,78.26,179.81,17.15,14.4,39,1.9,Spring,495.06,5000.0,5000.0,5000.0,2025-03-10 08:16:00,spring
Bangladesh,Faridpur,Sector_2,23.58943,89.83689,5.0,101.96,7.82,4.99,103.81,504.21,164.87,27.0,41,4.1,Spring,295.07,5000.0,5000.0,5000.0,2025-05-14 08:48:00,spring
Pakistan,Khairpur,Sector_2,27.50776,68.78125,5.0,188.3,6.34,3.01,122.83,592.1,310.36,28.3,10,3.1,Spring,379.72,5000.0,5000.0,5000.0,2025-05-15 17:33:00,spring
Pakistan,Tando Allahyar,Sector_4,25.46243,68.7338,5.0,189.67,9.05,2.86,108.06,672.01,291.09,29.9,10,2.6,Spring,916.95,5000.0,5000.0,5000.0,2025-05-15 15:38:00,spring
Pakistan,Sahiwal,City Center,30.6715098,73.1110572,5.0,228.43,8.63,1.18,125.65,1218.59,510.43,22.6,10,1.7,Spring,35.75,5000.0,5000.0,5000.0,2025-03-29 15:42:00,spring
Nigeria,Ikare,Sector_2,7.517,5.77216,2.0,6.45,0.53,0.42,49.92,172.21,17.2,44.1,23,4.3,Spring,1020.54,5000.0,5000.0,5000.0,2025-03-25 09:59:00,spring
USA,Minneapolis,City Center,44.9772995,-93.2654692,1.0,4.09,8.98,0.12,56.23,188.29,4.92,6.2,72,1.9,Spring,84.11,494.36,5000.0,426.31,2025-05-05 20:28:00,spring
India,Jodhpur,Sector_1,26.32264,73.03354,5.0,90.17,14.06,2.57,110.24,432.44,156.74,29.5,10,2.4,Spring,883.05,5000.0,5000.0,5000.0,2025-05-26 12:39:00,spring
China,Fuzhou,Sector_2,26.06685,119.3232,5.0,54.76,40.64,31.15,40.89,448.63,96.76,23.2,55,1.3,Spring,14.65,5000.0,5000.0,5000.0,2025-05-01 11:08:00,spring
USA,Oklahoma City,Sector_2,35.46654,-97.53947,1.0,6.74,6.31,0.02,31.48,138.92,7.68,12.4,83,0.6,Spring,54.79,0.0,5000.0,5000.0,2025-05-08 13:18:00,spring
Nigeria,Akure,City Center,7.2525595,5.1932647,1.0,3.02,0.29,0.21,39.21,121.59,5.64,40.1,18,2.4,Spring,144.73,5000.0,5000.0,5000.0,2025-03-07 19:25:00,spring
Pakistan,Sialkot,Sector_1,32.49353,74.50082,5.0,218.58,39.13,3.59,45.61,1529.55,344.67,26.9,64,0.6,Spring,123.31,1405.29,5000.0,5000.0,2025-05-23 19:45:00,spring
Indonesia,Banjarmasin,Sector_2,-3.30668,114.59292,2.0,4.24,0.68,0.35,84.98,127.18,7.84,32.9,83,1.2,Spring,19.07,5000.0,5000.0,5000.0,2025-04-22 10:57:00,spring
Germany,Ludwigshafen,Sector_3,49.4534,8.4911,2.0,10.03,24.06,1.25,53.13,305.46,14.34,13.2,79,1.2,Spring,9.89,273.94,1359.14,53.45,2025-03-22 09:14:00,spring
Germany,Bremen,Sector_2,53.09296,8.75461,2.0,15.36,34.47,5.48,12.26,265.83,25.56,20.3,81,4.2,Spring,439.93,674.48,5000.0,487.53,2025-05-14 19:09:00,spring
Russia,Irkutsk,Sector_1,52.3218,104.32716,2.0,0.42,0.2,0.16,93.71,91.12,0.4,-4.5,81,2.2,Spring,799.3,476.26,5000.0,5000.0,2025-05-10 13:57:00,spring
China,Tangshan,Sector_3,39.65104,118.18393,5.0,95.22,42.52,20.7,1.32,982.53,171.73,8.4,51,2.6,Spring,139.82,870.93,1137.13,1343.66,2025-05-05 09:44:00,spring
Bangladesh,Panchagarh,Sector_2,26.31517,88.52259,5.0,135.2,13.06,4.9,89.69,847.43,197.2,26.5,45,2.8,Spring,54.54,5000.0,5000.0,5000.0,2025-05-20 18:38:00,spring
Brazil,Mogi das Cruzes,Sector_3,-23.51519,-46.20426,1.0,2.85,0.06,0.15,55.55,46.34,14.38,28.6,59,5.1,Spring,109.94,300.12,1105.06,5000.0,2025-05-10 14:56:00,spring
Germany,Kassel,City Center,51.3157833,9.4978479,3.0,25.56,43.44,3.1,10.61,375.12,33.44,13.8,67,3.6,Spring,399.53,194.66,1604.63,235.58,2025-05-15 12:10:00,spring
Russia,Tula,Sector_3,54.18127,37.63047,2.0,4.23,2.68,0.72,100.16,107.55,5.0,5.9,81,3.1,Spring,167.28,1210.42,1276.26,789.28,2025-05-25 11:24:00,spring
China,Luoyang,Sector_2,34.59657,112.49071,5.0,214.99,69.37,22.73,9.5,1059.58,325.09,13.8,38,2.4,Spring,51.7,5000.0,5000.0,5000.0,2025-05-05 13:06:00,spring
Bangladesh,Khulna,Sector_2,22.93941,89.27105,5.0,170.42,11.98,14.91,189.78,723.47,178.38,26.3,41,2.9,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-18 14:24:00,spring
Nigeria,Bauchi,City Center,10.6228284,10.0287754,5.0,91.16,0.96,0.22,93.96,142.38,400.58,37.2,10,3.1,Spring,5000.0,5000.0,5000.0,5000.0,2025-03-31 15:41:00,spring
Russia,Tver,City Center,56.8596713,35.8952416,2.0,3.79,3.99,0.53,87.44,106.72,4.04,7.8,78,3.8,Spring,248.27,1140.62,5000.0,713.22,2025-04-29 20:52:00,spring
Germany,Oldenburg,City Center,53.1389753,8.2146017,2.0,16.17,37.49,4.72,9.87,295.49,26.45,16.9,87,1.7,Spring,269.78,357.38,752.71,254.66,2025-05-28 09:03:00,spring
Indonesia,Metro,Sector_3,-5.11227,105.34307,1.0,1.05,0.09,0.05,51.03,121.58,2.11,29.2,55,2.7,Spring,38.85,5000.0,5000.0,5000.0,2025-05-04 09:41:00,spring
Nigeria,Abeokuta,Sector_4,7.15628,3.32524,1.0,4.47,0.09,0.07,60.43,123.52,12.61,37.6,26,4.4,Spring,64.83,5000.0,5000.0,5000.0,2025-03-02 18:16:00,spring
USA,San Jose,City Center,37.3361663,-121.890591,2.0,1.21,1.23,0.34,76.95,73.45,3.91,19.4,75,3.7,Spring,0.11,161.25,5000.0,301.48,2025-04-14 15:50:00,spring
Nigeria,Ife,Sector_2,7.47159,4.55986,2.0,10.77,2.11,1.45,62.48,216.01,21.13,44.7,14,3.0,Spring,216.79,5000.0,5000.0,5000.0,2025-04-18 08:13:00,spring
USA,New Orleans,Sector_2,29.9926,-90.0436,2.0,1.91,1.04,0.3,112.96,98.38,5.05,26.4,62,4.6,Spring,52.55,520.08,5000.0,5000.0,2025-04-26 20:10:00,spring
Russia,Samara,Sector_2,53.18866,50.14506,1.0,5.29,6.49,0.65,29.68,159.12,7.15,2.9,78,1.6,Spring,108.94,659.65,5000.0,283.63,2025-04-05 09:12:00,spring
India,Raipur,Sector_3,21.26652,81.59828,5.0,117.68,13.09,13.91,121.48,514.92,132.86,26.3,42,1.9,Spring,980.55,5000.0,5000.0,5000.0,2025-05-28 15:40:00,spring
Nigeria,Uyo,Sector_1,5.04829,7.94784,1.0,0.95,0.13,0.09,27.77,100.45,1.72,37.8,43,5.0,Spring,1194.97,5000.0,5000.0,5000.0,2025-05-28 13:05:00,spring
Russia,Kursk,Sector_4,51.72918,36.15876,2.0,10.43,4.49,0.58,40.57,185.39,9.78,11.1,67,5.6,Spring,107.47,326.29,288.79,1117.65,2025-03-17 13:43:00,spring
Nigeria,Ikot Ekpene,Sector_1,5.20147,7.74133,1.0,1.15,0.21,0.12,26.63,82.43,2.71,41.3,34,4.4,Spring,330.88,5000.0,5000.0,5000.0,2025-04-05 20:05:00,spring
Brazil,Florianópolis,Sector_4,-27.63422,-48.56524,1.0,1.06,0.27,0.15,73.7,46.7,4.47,33.8,29,5.7,Spring,5000.0,5000.0,5000.0,5000.0,2025-04-23 17:25:00,spring
Indonesia,Palu,Sector_1,-0.9206,119.84398,1.0,1.78,1.02,0.12,15.15,115.1,2.04,32.4,83,1.5,Spring,131.5,620.93,1324.44,5000.0,2025-04-26 20:30:00,spring
Bangladesh,Kishoreganj,Sector_2,24.44348,90.81572,5.0,69.97,9.57,2.93,115.87,467.19,87.38,27.4,49,3.6,Spring,709.32,722.85,5000.0,5000.0,2025-03-10 20:01:00,spring
Pakistan,Okara,Sector_2,30.77705,73.4338,5.0,322.62,11.96,1.67,121.21,1128.46,568.96,25.7,10,2.0,Spring,1523.68,5000.0,5000.0,5000.0,2025-03-04 14:00:00,spring
Indonesia,Denpasar,Sector_4,-8.65959,115.20772,1.0,2.9,0.03,0.16,55.09,57.8,17.04,35.5,73,4.8,Spring,158.53,335.83,5000.0,5000.0,2025-05-21 12:16:00,spring
Brazil,Florianópolis,Sector_1,-27.62052,-48.58012,1.0,1.09,0.24,0.15,77.83,43.55,3.74,34.2,35,5.4,Spring,1031.14,1006.76,5000.0,5000.0,2025-04-15 08:57:00,spring
USA,Los Angeles,Sector_3,34.07872,-118.26111,2.0,18.63,0.66,0.41,98.49,128.33,24.91,21.9,86,0.1,Spring,28.82,5000.0,5000.0,5000.0,2025-05-16 20:51:00,spring
Brazil,Curitiba,City Center,-25.4295963,-49.2712724,1.0,2.48,0.26,0.33,62.93,52.91,4.03,24.3,60,5.9,Spring,16.99,404.45,5000.0,966.9,2025-03-20 19:35:00,spring
Nigeria,Ifẹ,Sector_2,7.48967,4.52825,2.0,8.69,2.19,1.29,72.44,234.87,18.62,44.8,23,2.5,Spring,161.1,5000.0,5000.0,5000.0,2025-04-16 09:45:00,spring
Pakistan,Tando Adam,Sector_2,25.7763,68.6538,5.0,175.8,12.51,3.55,111.05,710.02,349.3,26.4,10,2.5,Spring,671.7,5000.0,5000.0,5000.0,2025-03-19 11:42:00,spring
China,Xi'an,Sector_1,34.21886,108.92842,5.0,134.16,11.48,4.04,94.89,605.08,146.52,12.2,24,2.3,Spring,125.92,816.44,5000.0,5000.0,2025-03-23 11:43:00,spring
China,Baotou,City Center,40.6174777,109.944912,3.0,24.97,11.15,4.29,74.15,145.87,42.59,7.0,68,4.0,Spring,70.25,5000.0,5000.0,5000.0,2025-05-29 19:38:00,spring
Germany,Solingen,Sector_3,51.16364,7.06207,2.0,7.86,18.2,0.87,30.77,189.08,13.31,16.3,72,2.2,Spring,282.59,609.65,754.89,454.82,2025-03-07 09:55:00,spring
Indonesia,Mataram,Sector_2,-8.56622,116.12511,1.0,3.35,0.34,0.25,68.6,83.4,10.5,33.9,72,0.5,Spring,62.18,1967.17,385.5,5000.0,2025-04-01 19:58:00,spring
Russia,Arkhangelsk,Sector_1,64.5533,40.51914,1.0,0.84,2.27,0.04,40.32,136.55,0.89,4.5,95,2.4,Spring,250.64,155.78,5000.0,46.21,2025-04-30 17:54:00,spring
USA,Dallas,Sector_3,32.7867,-96.79315,1.0,3.65,4.91,0.16,69.95,110.03,4.1,20.3,87,5.1,Spring,91.45,208.93,5000.0,209.3,2025-05-19 20:14:00,spring
Bangladesh,Bhola,Sector_3,22.12799,90.79821,5.0,57.24,0.58,2.44,168.59,250.61,68.85,29.5,59,5.5,Spring,5000.0,5000.0,5000.0,5000.0,2025-03-14 12:51:00,spring
China,Fuzhou,City Center,26.0774954,119.2918215,5.0,63.48,25.62,27.99,57.02,397.78,103.25,21.2,61,2.7,Spring,58.38,556.94,5000.0,5000.0,2025-05-09 19:13:00,spring
India,Howrah,Sector_1,22.58508,88.3315,5.0,183.94,4.9,21.43,234.03,702.01,256.38,29.2,50,3.1,Spring,30.73,833.82,5000.0,5000.0,2025-03-17 17:25:00,spring
USA,Nashville,Sector_3,36.17704,-86.79594,2.0,10.41,5.08,0.47,72.4,160.94,11.39,15.1,39,3.4,Spring,186.34,376.81,5000.0,5000.0,2025-03-01 20:47:00,spring
Nigeria,Osogbo,Sector_1,7.77112,4.57545,2.0,11.14,2.41,2.07,80.66,279.96,28.05,40.8,19,1.2,Spring,282.45,5000.0,5000.0,5000.0,2025-03-11 17:42:00,spring
Bangladesh,Bogra,City Center,24.8500662,89.3728431,5.0,167.96,23.5,5.1,60.14,831.72,193.95,28.9,48,3.5,Spring,10.95,170.87,1498.71,5000.0,2025-04-23 09:01:00,spring
Russia,Nizhny Novgorod,Sector_1,56.28579,43.8901,1.0,4.46,13.39,0.9,32.65,156.73,5.13,10.6,84,1.6,Spring,35.63,91.73,5000.0,1888.92,2025-05-08 20:05:00,spring
Indonesia,Medan,Sector_4,3.5728,98.66946,1.0,7.53,1.56,0.18,5.31,220.36,10.31,32.5,78,2.5,Spring,48.22,5000.0,5000.0,5000.0,2025-03-29 19:09:00,spring
China,Jinan,Sector_1,36.68601,117.10173,5.0,259.79,91.04,41.58,0.0,2129.44,275.18,12.2,42,2.2,Spring,8.84,105.8,5000.0,5000.0,2025-04-07 13:56:00,spring
Pakistan,Sheikhupura,Sector_3,31.67703,73.96017,5.0,293.48,21.27,5.04,73.83,1471.08,346.47,27.0,15,2.6,Spring,271.55,5000.0,5000.0,5000.0,2025-03-03 11:04:00,spring
Bangladesh,Bogra,Sector_2,24.83422,89.38456,5.0,142.17,20.63,5.14,58.18,831.83,232.68,25.1,45,3.3,Spring,246.67,310.43,1738.47,5000.0,2025-05-25 13:50:00,spring
Russia,Saint Petersburg,Sector_2,59.94973,30.1694,1.0,6.96,2.6,0.33,73.98,127.22,8.85,7.1,87,4.1,Spring,2959.24,5000.0,5000.0,5000.0,2025-03-07 17:59:00,spring
Russia,Orenburg,Sector_4,51.75999,55.16617,2.0,3.82,1.18,0.32,89.11,118.13,7.26,0.9,86,3.6,Spring,1514.2,2001.73,5000.0,5000.0,2025-05-13 17:38:00,spring
Nigeria,Ibadan,City Center,7.3786064,3.8969928,1.0,6.25,0.81,0.48,58.97,162.72,18.05,42.4,30,4.5,Spring,46.35,5000.0,5000.0,5000.0,2025-05-30 17:00:00,spring
Pakistan,Sadiqabad,City Center,28.3086664,70.1283004,5.0,282.2,4.0,8.15,189.05,877.68,520.43,28.8,10,3.1,Spring,185.15,5000.0,5000.0,5000.0,2025-05-31 09:15:00,spring
Germany,Bonn,Sector_3,50.7666,7.10003,2.0,8.99,20.17,0.85,23.29,219.52,12.83,17.8,71,2.5,Spring,354.84,1741.72,37.01,1403.57,2025-04-19 17:48:00,spring
Indonesia,Binjai,Sector_1,3.57924,98.51357,1.0,3.9,1.33,0.12,5.47,174.07,6.54,32.0,75,2.4,Spring,1333.84,5000.0,5000.0,5000.0,2025-03-27 10:24:00,spring
Russia,Saratov,Sector_3,51.52226,46.04232,1.0,4.35,2.5,0.17,55.64,139.97,4.02,12.1,46,1.1,Spring,547.17,852.3,5000.0,1505.77,2025-03-01 17:06:00,spring
India,Agra,Sector_3,27.2053,78.0132,5.0,136.56,14.26,5.03,145.77,609.71,200.81,25.6,15,1.3,Spring,301.43,5000.0,5000.0,5000.0,2025-04-21 12:39:00,spring
Nigeria,Gusau,Sector_3,12.18356,6.65392,5.0,103.12,0.7,0.34,98.85,192.34,310.7,39.2,10,5.1,Spring,454.56,5000.0,5000.0,5000.0,2025-04-11 11:36:00,spring
India,Nagpur,Sector_1,21.16162,79.07242,5.0,122.54,10.48,17.89,185.2,436.1,162.27,25.5,40,0.9,Spring,75.15,5000.0,5000.0,5000.0,2025-04-07 16:07:00,spring
Pakistan,Khanewal,Sector_1,30.30141,71.89704,5.0,271.23,7.53,1.25,93.08,978.56,573.62,29.3,10,3.1,Spring,227.17,5000.0,5000.0,5000.0,2025-03-13 13:21:00,spring
Germany,Münster,Sector_2,51.94689,7.61266,2.0,11.56,26.26,2.62,14.55,247.6,16.62,17.1,76,4.9,Spring,162.85,611.08,1928.67,245.25,2025-05-18 09:01:00,spring
Russia,Irkutsk,Sector_3,52.29714,104.27302,2.0,0.41,0.27,0.16,72.89,116.35,0.41,-5.9,81,2.5,Spring,1128.77,5000.0,5000.0,5000.0,2025-03-06 15:19:00,spring
Germany,Munich,Sector_1,48.16991,11.61779,1.0,3.64,11.49,0.59,63.66,212.0,5.13,16.4,72,1.1,Spring,722.55,1857.52,901.61,340.11,2025-04-16 08:01:00,spring
China,Shenyang,Sector_1,41.81621,123.38577,5.0,154.58,143.58,394.32,0.0,3639.93,207.3,-2.3,35,2.8,Spring,610.04,5000.0,5000.0,5000.0,2025-05-15 18:16:00,spring
Bangladesh,Cox's Bazar,Sector_1,21.16308,92.0008,4.0,57.87,0.43,3.86,166.25,180.11,61.46,26.2,57,3.5,Spring,5000.0,5000.0,5000.0,5000.0,2025-04-16 15:00:00,spring
Pakistan,Dera Ghazi Khan,Sector_2,30.02177,70.61906,5.0,189.51,5.77,1.9,104.66,580.39,321.11,25.2,10,4.0,Spring,62.29,5000.0,5000.0,5000.0,2025-04-13 16:07:00,spring
India,Bangalore,Sector_3,12.94804,77.60291,2.0,10.29,6.19,2.23,74.26,199.14,13.78,27.1,50,7.0,Spring,33.43,0.0,600.82,326.73,2025-04-07 13:57:00,spring
Nigeria,Ebute Ikorodu,Sector_3,6.58777,3.45543,1.0,4.62,0.1,0.07,55.27,127.76,11.75,40.7,42,5.2,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-25 20:47:00,spring
Germany,Erfurt,City Center,50.9777974,11.0287364,3.0,23.67,25.69,1.38,13.11,317.32,33.76,12.0,71,3.6,Spring,906.52,216.46,916.09,316.68,2025-04-26 12:57:00,spring
USA,Charlotte,Sector_4,35.21112,-80.81618,2.0,9.02,6.35,1.15,75.06,172.18,12.42,12.6,34,3.7,Spring,8.72,567.43,5000.0,1007.36,2025-04-02 19:23:00,spring
Russia,Ivanovo,Sector_2,57.01296,40.99437,1.0,4.23,20.52,2.35,41.64,137.95,5.08,8.9,82,2.9,Spring,437.09,5000.0,5000.0,5000.0,2025-04-29 15:39:00,spring
Bangladesh,Savār,City Center,23.8477,90.2587,5.0,78.12,6.99,2.64,97.81,543.94,113.68,28.9,68,2.3,Spring,42.59,652.12,5000.0,5000.0,2025-05-07 08:23:00,spring
Nigeria,Oyo,Sector_1,8.24859,3.57624,3.0,15.2,1.17,0.73,59.28,196.6,54.74,43.2,14,2.8,Spring,5000.0,5000.0,5000.0,5000.0,2025-03-01 20:33:00,spring
Pakistan,Khairpur,Sector_3,27.52942,68.75982,5.0,219.04,7.09,3.2,112.2,556.05,340.35,30.5,10,3.1,Spring,178.61,5000.0,5000.0,5000.0,2025-03-30 19:27:00,spring
Pakistan,Gujrat,City Center,32.5627852,74.064535,5.0,227.84,38.68,4.36,35.09,2068.77,325.23,29.3,10,2.3,Spring,27.51,5000.0,5000.0,5000.0,2025-05-21 11:38:00,spring
India,Vijayawada,Sector_2,16.50501,80.62332,5.0,128.14,4.06,5.49,180.38,354.9,198.65,31.7,68,0.9,Spring,300.24,603.59,5000.0,5000.0,2025-05-01 19:11:00,spring
India,Kolkata,Sector_4,22.57235,88.37985,5.0,187.99,5.8,19.2,260.75,769.15,246.03,27.1,57,3.1,Spring,285.52,5000.0,5000.0,5000.0,2025-03-17 15:16:00,spring
