Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season
Nigeria,Onitsha,Sector_1,6.13443,6.84243,1.0,4.0,0.79,0.54,46.85,154.63,12.44,49.3,13,2.1,Summer,142.68,5000.0,5000.0,5000.0,2025-08-25 20:39:00,summer
China,Harbin,City Center,45.7593633,126.6276177,5.0,75.79,66.71,21.05,0.05,834.64,86.09,2.5,67,2.4,Summer,61.33,453.91,1011.96,2450.3,2025-07-23 09:14:00,summer
China,Ningbo,Sector_1,29.85139,121.64949,5.0,117.68,107.88,24.07,0.0,1430.02,170.37,22.8,60,3.1,Summer,72.51,5000.0,5000.0,5000.0,2025-08-20 12:25:00,summer
Russia,Nizhny Novgorod,Sector_3,56.27293,43.8584,1.0,2.93,17.64,0.79,39.41,130.51,4.17,18.2,83,1.7,Summer,1547.36,478.35,5000.0,5000.0,2025-08-11 12:45:00,summer
Russia,Makhachkala,Sector_4,43.01163,47.46438,2.0,3.2,1.44,0.53,90.34,71.12,3.93,21.7,71,3.6,Summer,1505.03,0.0,5000.0,5000.0,2025-07-09 14:58:00,summer
Russia,Astrakhan,Sector_2,46.3909,48.05395,2.0,2.14,0.58,0.21,129.47,80.48,7.53,13.5,36,5.3,Summer,1472.26,5000.0,5000.0,5000.0,2025-06-06 15:55:00,summer
USA,Fort Worth,City Center,32.753177,-97.3327459,1.0,2.1,2.82,0.07,77.14,121.52,3.41,31.9,65,2.3,Summer,27.56,5000.0,5000.0,5000.0,2025-06-18 08:36:00,summer
Indonesia,Kendari,City Center,-3.9918068,122.5180066,1.0,3.9,1.96,0.24,75.65,171.94,5.72,37.2,71,1.8,Summer,295.35,5000.0,5000.0,5000.0,2025-07-21 14:14:00,summer
China,Ningbo,Sector_3,29.85149,121.65043,5.0,141.01,103.8,21.97,0.0,1530.43,175.24,23.0,69,3.3,Summer,4.1,5000.0,5000.0,5000.0,2025-08-03 12:58:00,summer
Brazil,São Gonçalo,Sector_2,-22.84323,-43.02956,1.0,3.01,0.06,0.13,59.36,53.4,14.34,40.3,48,4.5,Summer,153.58,5000.0,5000.0,5000.0,2025-07-28 16:44:00,summer
China,Tianjin,City Center,39.0844897,117.1956724,5.0,96.47,66.72,22.87,0.0,708.9,139.08,14.7,70,2.0,Summer,196.5,5000.0,5000.0,5000.0,2025-06-01 14:15:00,summer
USA,Columbus,Sector_1,39.98198,-83.02493,2.0,5.06,6.04,2.07,99.49,116.33,7.17,19.7,32,6.3,Summer,223.39,966.04,5000.0,976.39,2025-07-30 11:06:00,summer
Bangladesh,Bhola,Sector_2,22.12989,90.79822,5.0,47.72,0.67,2.52,220.58,249.94,56.71,35.6,48,5.4,Summer,5000.0,5000.0,5000.0,5000.0,2025-08-03 20:00:00,summer
Germany,Osnabrück,Sector_3,52.28985,8.06759,2.0,9.5,32.5,4.25,14.8,231.84,14.56,24.8,60,4.2,Summer,203.4,580.63,246.72,894.24,2025-08-22 18:44:00,summer
China,Foshan,Sector_4,23.02247,113.10026,5.0,79.51,30.83,23.11,105.77,461.18,93.59,32.9,26,4.0,Summer,103.27,1329.31,5000.0,949.87,2025-08-28 12:01:00,summer
Indonesia,Sukabumi,Sector_1,-7.07604,106.7598,1.0,1.35,0.11,0.11,69.73,50.72,4.95,39.1,81,1.9,Summer,1314.1,5000.0,5000.0,5000.0,2025-07-15 11:19:00,summer
USA,Las Vegas,City Center,36.1674263,-115.1484131,3.0,9.17,3.48,0.17,83.28,86.05,35.04,24.7,22,3.1,Summer,65.07,310.64,5000.0,5000.0,2025-07-06 20:25:00,summer
China,Huai'an,City Center,33.5978169,119.0196971,5.0,86.51,60.0,11.05,0.0,942.58,107.12,16.5,48,3.5,Summer,6.71,1359.03,5000.0,779.72,2025-07-31 08:07:00,summer
China,Foshan,Sector_1,23.06474,113.10006,5.0,60.27,34.21,25.14,93.35,466.48,92.05,34.0,35,4.4,Summer,191.8,8.69,1397.58,5000.0,2025-06-14 13:41:00,summer
Indonesia,Bandar Lampung,City Center,-5.4460713,105.2643742,1.0,0.64,0.07,0.07,54.95,112.23,2.0,39.0,46,1.9,Summer,26.75,5000.0,5000.0,5000.0,2025-07-22 10:07:00,summer
Nigeria,Aba,Sector_2,5.09717,7.37939,1.0,1.37,0.31,0.14,25.07,84.89,3.03,44.0,29,6.1,Summer,237.61,5000.0,5000.0,5000.0,2025-08-09 15:15:00,summer
USA,Colorado Springs,Sector_4,38.84922,-104.84856,1.0,2.14,5.56,0.05,87.37,97.96,2.87,19.2,31,5.5,Summer,148.14,986.85,5000.0,2385.37,2025-08-23 12:35:00,summer
Germany,Chemnitz,City Center,50.8323531,12.918914,3.0,21.28,25.72,0.85,38.82,239.72,24.18,21.9,61,4.3,Summer,373.02,425.4,2297.88,174.79,2025-07-21 08:15:00,summer
USA,Tulsa,Sector_3,36.14895,-96.00228,1.0,5.36,8.03,0.06,49.36,130.1,7.16,22.6,75,3.2,Summer,6.18,652.4,5000.0,1155.69,2025-06-14 11:43:00,summer
Bangladesh,Feni,City Center,23.0127602,91.4049232,5.0,45.97,2.21,2.12,208.43,304.05,57.31,36.3,58,3.1,Summer,235.09,735.64,5000.0,5000.0,2025-08-15 14:18:00,summer
Russia,Belgorod,City Center,50.5955595,36.5873394,2.0,7.47,11.86,4.82,43.77,163.52,11.86,17.0,94,3.5,Summer,104.99,684.42,5000.0,1073.29,2025-06-24 18:00:00,summer
Bangladesh,Naogaon,Sector_3,24.81658,88.95043,5.0,136.81,25.33,7.77,116.5,899.71,163.36,37.1,33,3.7,Summer,691.56,5000.0,5000.0,5000.0,2025-08-30 18:33:00,summer
Nigeria,Akure,Sector_1,7.23509,5.21499,1.0,2.31,0.31,0.19,48.72,102.52,4.93,49.4,10,3.4,Summer,120.22,5000.0,5000.0,5000.0,2025-07-15 16:32:00,summer
USA,Indianapolis,Sector_2,39.79633,-86.13227,1.0,4.48,6.28,1.17,95.84,144.94,7.01,17.6,49,6.2,Summer,357.2,80.69,5000.0,1956.69,2025-06-13 08:11:00,summer
India,Chennai,Sector_4,13.06564,80.28263,4.0,37.45,7.56,5.58,141.51,203.37,52.26,37.6,69,3.9,Summer,119.62,204.58,5000.0,5000.0,2025-07-12 10:19:00,summer
Nigeria,Nnewi,Sector_4,6.0161,6.90122,1.0,5.94,0.64,0.52,48.66,188.9,13.58,48.6,10,2.5,Summer,355.92,5000.0,5000.0,5000.0,2025-06-30 19:46:00,summer
China,Shanghai,City Center,31.2323437,121.4691024,5.0,115.99,77.54,60.2,0.0,1283.99,192.82,24.0,64,4.0,Summer,91.38,5000.0,5000.0,5000.0,2025-08-10 12:34:00,summer
China,Shantou,Sector_4,23.38793,116.67643,3.0,13.37,3.44,5.32,176.65,173.17,26.06,36.4,42,3.1,Summer,80.76,899.66,5000.0,5000.0,2025-06-11 09:19:00,summer
Indonesia,Cilegon,City Center,-6.017389,106.0537688,1.0,0.45,0.11,0.07,49.39,60.75,1.44,42.1,72,6.8,Summer,38.55,502.77,998.39,5000.0,2025-06-15 16:52:00,summer
China,Shenyang,Sector_2,41.76345,123.41054,5.0,98.23,107.12,196.45,0.0,2555.45,103.13,7.8,56,2.0,Summer,659.08,5000.0,5000.0,5000.0,2025-08-06 19:35:00,summer
China,Lanzhou,Sector_4,36.46691,103.75455,4.0,38.92,21.74,7.69,53.13,352.25,45.23,17.0,33,2.2,Summer,142.5,5000.0,5000.0,5000.0,2025-07-26 14:28:00,summer
Brazil,Uberlândia,Sector_3,-18.95683,-48.29385,3.0,21.6,4.92,0.27,88.23,335.84,25.14,41.4,55,3.5,Summer,137.7,607.18,1452.17,5000.0,2025-06-26 16:05:00,summer
China,Xuzhou,Sector_1,34.29074,117.17518,5.0,112.99,74.43,12.5,0.0,1154.09,164.04,19.1,16,3.4,Summer,71.44,5000.0,5000.0,5000.0,2025-08-01 14:37:00,summer
Pakistan,Hyderabad,Sector_2,25.40033,68.35374,5.0,112.58,13.67,4.96,134.42,609.31,237.33,35.2,10,4.2,Summer,200.13,5000.0,5000.0,5000.0,2025-06-20 10:50:00,summer
India,Raipur,City Center,21.2380912,81.6336993,5.0,126.89,20.82,19.13,129.94,702.34,138.73,36.5,48,2.6,Summer,299.37,5000.0,5000.0,5000.0,2025-07-26 17:30:00,summer
USA,Tulsa,Sector_2,36.13235,-95.97984,1.0,5.76,7.77,0.04,53.98,150.87,7.7,20.0,57,3.3,Summer,96.26,730.54,5000.0,940.34,2025-08-11 18:02:00,summer
China,Xuzhou,City Center,34.2665258,117.1810431,5.0,114.68,74.92,12.94,0.0,981.37,166.18,21.7,34,3.3,Summer,115.39,1024.82,5000.0,589.48,2025-07-23 20:55:00,summer
China,Tianjin,Sector_4,39.12231,117.20617,5.0,101.24,59.64,24.74,0.01,921.74,136.74,14.1,76,2.0,Summer,66.99,5000.0,5000.0,5000.0,2025-07-22 18:48:00,summer
USA,Raleigh,Sector_3,35.80098,-78.60388,2.0,10.72,6.82,0.77,94.9,191.98,13.99,23.2,29,2.2,Summer,495.06,5000.0,5000.0,5000.0,2025-07-20 16:31:00,summer
Bangladesh,Faridpur,Sector_2,23.58943,89.83689,5.0,88.88,7.65,3.82,172.54,557.27,119.85,36.5,39,4.0,Summer,295.07,5000.0,5000.0,5000.0,2025-07-29 10:17:00,summer
Pakistan,Khairpur,Sector_2,27.50776,68.78125,5.0,139.77,9.17,2.59,151.19,505.34,285.67,36.6,10,3.6,Summer,379.72,5000.0,5000.0,5000.0,2025-08-26 20:59:00,summer
Pakistan,Tando Allahyar,Sector_4,25.46243,68.7338,5.0,101.8,8.85,2.65,135.22,585.07,273.52,31.7,10,3.2,Summer,916.95,5000.0,5000.0,5000.0,2025-06-23 11:43:00,summer
Pakistan,Sahiwal,City Center,30.6715098,73.1110572,5.0,273.12,10.38,1.33,172.74,1062.65,433.44,36.0,10,2.9,Summer,35.75,5000.0,5000.0,5000.0,2025-06-28 16:52:00,summer
Nigeria,Ikare,Sector_2,7.517,5.77216,2.0,5.85,0.74,0.34,60.45,144.24,14.94,44.4,10,4.9,Summer,1020.54,5000.0,5000.0,5000.0,2025-07-13 20:09:00,summer
USA,Minneapolis,City Center,44.9772995,-93.2654692,1.0,3.03,8.2,0.11,60.94,135.97,4.17,10.4,78,2.3,Summer,84.11,494.36,5000.0,426.31,2025-07-24 11:01:00,summer
India,Jodhpur,Sector_1,26.32264,73.03354,5.0,68.81,16.22,2.09,154.97,349.68,133.2,37.2,10,3.3,Summer,883.05,5000.0,5000.0,5000.0,2025-07-27 14:32:00,summer
China,Fuzhou,Sector_2,26.06685,119.3232,5.0,46.86,37.85,25.38,83.99,369.62,72.29,27.5,52,2.2,Summer,14.65,5000.0,5000.0,5000.0,2025-07-25 14:33:00,summer
USA,Oklahoma City,Sector_2,35.46654,-97.53947,1.0,4.64,7.85,0.02,46.35,147.14,5.89,21.0,84,1.5,Summer,54.79,0.0,5000.0,5000.0,2025-07-12 19:18:00,summer
Nigeria,Akure,City Center,7.2525595,5.1932647,1.0,2.8,0.31,0.23,46.18,107.9,5.56,49.2,13,2.9,Summer,144.73,5000.0,5000.0,5000.0,2025-08-27 14:30:00,summer
Pakistan,Sialkot,Sector_1,32.49353,74.50082,5.0,152.84,44.87,2.74,56.8,1712.84,287.13,32.9,57,0.7,Summer,123.31,1405.29,5000.0,5000.0,2025-07-25 16:03:00,summer
Indonesia,Banjarmasin,Sector_2,-3.30668,114.59292,2.0,3.19,0.63,0.32,92.74,139.05,7.11,44.2,72,2.4,Summer,19.07,5000.0,5000.0,5000.0,2025-06-25 18:33:00,summer
Germany,Ludwigshafen,Sector_3,49.4534,8.4911,2.0,7.34,23.87,1.03,62.31,262.81,12.82,21.7,74,2.4,Summer,9.89,273.94,1359.14,53.45,2025-07-11 16:36:00,summer
Germany,Bremen,Sector_2,53.09296,8.75461,2.0,13.09,40.6,5.25,17.44,239.56,20.0,20.3,71,4.4,Summer,439.93,674.48,5000.0,487.53,2025-07-03 09:01:00,summer
Russia,Irkutsk,Sector_1,52.3218,104.32716,2.0,0.34,0.26,0.16,129.92,101.66,0.38,2.1,72,3.0,Summer,799.3,476.26,5000.0,5000.0,2025-08-07 12:52:00,summer
China,Tangshan,Sector_3,39.65104,118.18393,5.0,90.65,52.23,20.96,1.8,802.89,130.43,12.8,49,3.5,Summer,139.82,870.93,1137.13,1343.66,2025-07-28 20:43:00,summer
Bangladesh,Panchagarh,Sector_2,26.31517,88.52259,5.0,139.5,16.2,4.63,120.64,785.52,160.52,34.9,42,3.2,Summer,54.54,5000.0,5000.0,5000.0,2025-06-24 20:13:00,summer
Brazil,Mogi das Cruzes,Sector_3,-23.51519,-46.20426,1.0,1.95,0.07,0.12,80.3,37.21,12.38,39.0,42,5.5,Summer,109.94,300.12,1105.06,5000.0,2025-07-18 19:54:00,summer
Germany,Kassel,City Center,51.3157833,9.4978479,3.0,15.78,45.15,2.39,18.73,346.66,27.94,19.0,76,4.0,Summer,399.53,194.66,1604.63,235.58,2025-08-15 09:18:00,summer
Russia,Tula,Sector_3,54.18127,37.63047,2.0,3.66,2.48,0.61,111.33,96.28,3.63,12.1,72,3.9,Summer,167.28,1210.42,1276.26,789.28,2025-07-17 15:03:00,summer
China,Luoyang,Sector_2,34.59657,112.49071,5.0,208.18,67.93,20.91,13.06,1297.12,277.72,20.0,40,3.5,Summer,51.7,5000.0,5000.0,5000.0,2025-06-18 09:14:00,summer
Bangladesh,Khulna,Sector_2,22.93941,89.27105,5.0,185.43,12.59,14.94,203.46,614.43,196.81,36.2,35,3.2,Summer,5000.0,5000.0,5000.0,5000.0,2025-06-15 20:04:00,summer
Nigeria,Bauchi,City Center,10.6228284,10.0287754,5.0,73.62,0.9,0.28,92.09,117.1,328.76,45.6,10,3.4,Summer,5000.0,5000.0,5000.0,5000.0,2025-08-05 12:38:00,summer
Russia,Tver,City Center,56.8596713,35.8952416,2.0,2.92,3.74,0.58,91.95,97.41,3.74,15.6,75,4.2,Summer,248.27,1140.62,5000.0,713.22,2025-08-24 13:31:00,summer
Germany,Oldenburg,City Center,53.1389753,8.2146017,2.0,12.44,33.33,4.55,10.7,252.74,21.48,25.5,75,1.7,Summer,269.78,357.38,752.71,254.66,2025-06-29 11:39:00,summer
Indonesia,Metro,Sector_3,-5.11227,105.34307,1.0,0.91,0.11,0.06,68.4,124.68,2.14,38.0,50,3.5,Summer,38.85,5000.0,5000.0,5000.0,2025-07-16 15:11:00,summer
Nigeria,Abeokuta,Sector_4,7.15628,3.32524,1.0,4.36,0.1,0.07,73.01,120.9,10.87,47.6,20,5.0,Summer,64.83,5000.0,5000.0,5000.0,2025-06-03 09:34:00,summer
USA,San Jose,City Center,37.3361663,-121.890591,2.0,1.34,1.26,0.35,97.12,69.65,3.19,29.5,66,4.0,Summer,0.11,161.25,5000.0,301.48,2025-07-18 15:31:00,summer
Nigeria,Ife,Sector_2,7.47159,4.55986,2.0,7.04,2.13,1.31,66.99,158.93,10.55,47.9,10,4.1,Summer,216.79,5000.0,5000.0,5000.0,2025-08-23 11:53:00,summer
USA,New Orleans,Sector_2,29.9926,-90.0436,2.0,1.81,1.08,0.28,100.55,81.95,4.31,29.0,64,4.8,Summer,52.55,520.08,5000.0,5000.0,2025-08-17 08:03:00,summer
Russia,Samara,Sector_2,53.18866,50.14506,1.0,4.22,5.9,0.53,33.48,150.31,5.84,12.4,70,2.2,Summer,108.94,659.65,5000.0,283.63,2025-06-01 08:17:00,summer
India,Raipur,Sector_3,21.26652,81.59828,5.0,132.18,15.31,14.3,144.0,488.22,150.79,32.2,41,1.9,Summer,980.55,5000.0,5000.0,5000.0,2025-07-10 17:54:00,summer
Nigeria,Uyo,Sector_1,5.04829,7.94784,1.0,0.74,0.16,0.08,30.99,89.64,1.71,43.9,45,5.4,Summer,1194.97,5000.0,5000.0,5000.0,2025-07-27 15:10:00,summer
Russia,Kursk,Sector_4,51.72918,36.15876,2.0,7.15,5.14,0.71,62.55,169.96,9.47,19.6,64,6.4,Summer,107.47,326.29,288.79,1117.65,2025-08-07 14:02:00,summer
Nigeria,Ikot Ekpene,Sector_1,5.20147,7.74133,1.0,1.31,0.29,0.14,29.58,104.78,2.65,47.1,25,5.1,Summer,330.88,5000.0,5000.0,5000.0,2025-08-11 20:29:00,summer
Brazil,Florianópolis,Sector_4,-27.63422,-48.56524,1.0,1.11,0.23,0.14,77.85,41.77,3.74,42.0,31,6.2,Summer,5000.0,5000.0,5000.0,5000.0,2025-08-22 10:47:00,summer
Indonesia,Palu,Sector_1,-0.9206,119.84398,1.0,1.41,1.09,0.12,21.24,97.34,2.14,36.7,77,2.4,Summer,131.5,620.93,1324.44,5000.0,2025-06-16 16:42:00,summer
Bangladesh,Kishoreganj,Sector_2,24.44348,90.81572,5.0,57.65,10.75,2.8,128.21,470.33,73.7,36.1,32,3.7,Summer,709.32,722.85,5000.0,5000.0,2025-06-10 16:48:00,summer
Pakistan,Okara,Sector_2,30.77705,73.4338,5.0,175.8,10.71,1.83,149.88,1152.8,393.04,35.1,10,3.1,Summer,1523.68,5000.0,5000.0,5000.0,2025-08-22 18:16:00,summer
Indonesia,Denpasar,Sector_4,-8.65959,115.20772,1.0,2.73,0.03,0.11,68.2,43.75,9.71,43.0,65,5.2,Summer,158.53,335.83,5000.0,5000.0,2025-06-28 20:58:00,summer
Brazil,Florianópolis,Sector_1,-27.62052,-48.58012,1.0,1.07,0.29,0.12,88.82,44.21,3.69,39.5,33,6.7,Summer,1031.14,1006.76,5000.0,5000.0,2025-08-06 09:40:00,summer
USA,Los Angeles,Sector_3,34.07872,-118.26111,2.0,18.29,0.8,0.44,153.47,121.18,23.56,28.0,71,1.7,Summer,28.82,5000.0,5000.0,5000.0,2025-06-16 12:40:00,summer
Brazil,Curitiba,City Center,-25.4295963,-49.2712724,1.0,2.01,0.2,0.31,74.2,43.72,3.12,31.5,61,5.8,Summer,16.99,404.45,5000.0,966.9,2025-08-09 11:32:00,summer
Nigeria,Ifẹ,Sector_2,7.48967,4.52825,2.0,4.89,2.04,1.03,77.45,221.75,17.02,50.1,10,3.2,Summer,161.1,5000.0,5000.0,5000.0,2025-08-02 15:52:00,summer
Pakistan,Tando Adam,Sector_2,25.7763,68.6538,5.0,164.96,11.92,3.42,138.55,637.11,275.89,38.3,10,2.7,Summer,671.7,5000.0,5000.0,5000.0,2025-06-08 10:43:00,summer
China,Xi'an,Sector_1,34.21886,108.92842,5.0,108.98,10.84,4.1,117.03,641.69,160.82,22.4,15,2.7,Summer,125.92,816.44,5000.0,5000.0,2025-08-08 08:30:00,summer
China,Baotou,City Center,40.6174777,109.944912,3.0,18.93,11.61,3.94,90.82,179.23,35.7,11.2,62,4.6,Summer,70.25,5000.0,5000.0,5000.0,2025-08-14 18:36:00,summer
Germany,Solingen,Sector_3,51.16364,7.06207,2.0,6.11,18.4,0.75,33.56,196.68,11.18,20.0,59,2.7,Summer,282.59,609.65,754.89,454.82,2025-07-04 17:06:00,summer
Indonesia,Mataram,Sector_2,-8.56622,116.12511,1.0,2.68,0.43,0.17,87.67,80.46,10.05,38.2,58,0.9,Summer,62.18,1967.17,385.5,5000.0,2025-08-14 18:35:00,summer
Russia,Arkhangelsk,Sector_1,64.5533,40.51914,1.0,0.72,2.51,0.04,52.07,124.66,0.88,9.7,84,3.1,Summer,250.64,155.78,5000.0,46.21,2025-08-01 15:08:00,summer
USA,Dallas,Sector_3,32.7867,-96.79315,1.0,2.66,4.48,0.14,76.05,103.01,4.67,27.2,77,4.6,Summer,91.45,208.93,5000.0,209.3,2025-07-26 16:36:00,summer
Bangladesh,Bhola,Sector_3,22.12799,90.79821,5.0,56.55,0.55,2.17,221.56,218.12,67.86,34.2,46,5.5,Summer,5000.0,5000.0,5000.0,5000.0,2025-08-28 11:06:00,summer
China,Fuzhou,City Center,26.0774954,119.2918215,5.0,42.84,37.08,27.06,62.27,359.27,93.57,27.6,54,2.4,Summer,58.38,556.94,5000.0,5000.0,2025-07-31 17:04:00,summer
India,Howrah,Sector_1,22.58508,88.3315,5.0,133.69,6.33,19.01,214.23,655.22,208.32,35.7,40,3.3,Summer,30.73,833.82,5000.0,5000.0,2025-06-24 09:16:00,summer
USA,Nashville,Sector_3,36.17704,-86.79594,2.0,8.31,5.1,0.49,120.66,130.58,7.96,22.1,30,4.1,Summer,186.34,376.81,5000.0,5000.0,2025-06-25 09:55:00,summer
Nigeria,Osogbo,Sector_1,7.77112,4.57545,2.0,8.05,3.47,1.65,74.01,223.94,21.46,49.2,10,1.8,Summer,282.45,5000.0,5000.0,5000.0,2025-08-14 13:24:00,summer
Bangladesh,Bogra,City Center,24.8500662,89.3728431,5.0,106.7,21.91,4.5,68.04,932.1,171.05,33.9,40,3.7,Summer,10.95,170.87,1498.71,5000.0,2025-06-05 11:08:00,summer
Russia,Nizhny Novgorod,Sector_1,56.28579,43.8901,1.0,3.59,14.52,0.86,34.39,124.8,3.44,15.5,77,2.1,Summer,35.63,91.73,5000.0,1888.92,2025-07-21 16:13:00,summer
Indonesia,Medan,Sector_4,3.5728,98.66946,1.0,5.36,2.17,0.17,5.81,224.91,6.66,38.1,71,3.3,Summer,48.22,5000.0,5000.0,5000.0,2025-08-10 20:08:00,summer
China,Jinan,Sector_1,36.68601,117.10173,5.0,202.99,88.96,39.94,0.0,1774.89,290.24,19.2,31,3.1,Summer,8.84,105.8,5000.0,5000.0,2025-08-27 16:06:00,summer
Pakistan,Sheikhupura,Sector_3,31.67703,73.96017,5.0,246.69,21.99,3.9,85.65,1463.89,319.63,33.6,10,3.4,Summer,271.55,5000.0,5000.0,5000.0,2025-08-07 14:29:00,summer
Bangladesh,Bogra,Sector_2,24.83422,89.38456,5.0,105.63,22.85,4.57,80.87,773.44,160.03,37.7,41,3.4,Summer,246.67,310.43,1738.47,5000.0,2025-08-25 09:37:00,summer
Russia,Saint Petersburg,Sector_2,59.94973,30.1694,1.0,5.59,2.77,0.31,88.97,140.5,6.54,19.4,77,5.2,Summer,2959.24,5000.0,5000.0,5000.0,2025-07-20 12:04:00,summer
Russia,Orenburg,Sector_4,51.75999,55.16617,2.0,3.56,1.14,0.3,124.93,89.37,5.26,11.1,80,4.4,Summer,1514.2,2001.73,5000.0,5000.0,2025-08-23 15:59:00,summer
Nigeria,Ibadan,City Center,7.3786064,3.8969928,1.0,5.46,1.04,0.48,64.34,135.95,14.01,48.0,33,5.3,Summer,46.35,5000.0,5000.0,5000.0,2025-06-07 20:36:00,summer
Pakistan,Sadiqabad,City Center,28.3086664,70.1283004,5.0,213.28,3.85,7.67,192.43,789.66,324.59,37.7,10,3.8,Summer,185.15,5000.0,5000.0,5000.0,2025-08-24 12:31:00,summer
Germany,Bonn,Sector_3,50.7666,7.10003,2.0,8.86,21.24,0.88,30.19,190.01,12.72,26.8,56,3.5,Summer,354.84,1741.72,37.01,1403.57,2025-08-17 18:44:00,summer
Indonesia,Binjai,Sector_1,3.57924,98.51357,1.0,4.16,1.28,0.11,8.2,148.61,4.47,41.5,80,3.7,Summer,1333.84,5000.0,5000.0,5000.0,2025-06-24 17:14:00,summer
Russia,Saratov,Sector_3,51.52226,46.04232,1.0,3.63,2.69,0.18,58.65,145.47,3.72,14.8,52,1.4,Summer,547.17,852.3,5000.0,1505.77,2025-07-16 12:26:00,summer
India,Agra,Sector_3,27.2053,78.0132,5.0,92.56,15.57,4.31,184.49,514.78,144.84,30.9,16,2.3,Summer,301.43,5000.0,5000.0,5000.0,2025-07-25 10:24:00,summer
Nigeria,Gusau,Sector_3,12.18356,6.65392,5.0,75.32,0.69,0.34,124.04,193.22,299.43,50.9,10,5.3,Summer,454.56,5000.0,5000.0,5000.0,2025-07-24 11:58:00,summer
India,Nagpur,Sector_1,21.16162,79.07242,5.0,115.9,13.28,20.12,169.8,430.11,131.19,31.4,39,2.5,Summer,75.15,5000.0,5000.0,5000.0,2025-08-24 09:09:00,summer
Pakistan,Khanewal,Sector_1,30.30141,71.89704,5.0,212.45,7.22,1.37,149.95,1061.02,408.14,31.3,10,4.3,Summer,227.17,5000.0,5000.0,5000.0,2025-07-12 14:02:00,summer
Germany,Münster,Sector_2,51.94689,7.61266,2.0,8.65,31.03,2.02,20.72,196.11,15.17,23.9,65,4.5,Summer,162.85,611.08,1928.67,245.25,2025-07-02 15:30:00,summer
Russia,Irkutsk,Sector_3,52.29714,104.27302,2.0,0.29,0.26,0.16,118.27,95.3,0.36,3.8,71,3.5,Summer,1128.77,5000.0,5000.0,5000.0,2025-07-11 18:17:00,summer
Germany,Munich,Sector_1,48.16991,11.61779,1.0,2.78,11.74,0.51,91.85,199.66,3.59,23.6,63,1.5,Summer,722.55,1857.52,901.61,340.11,2025-06-22 14:51:00,summer
China,Shenyang,Sector_1,41.81621,123.38577,5.0,134.95,124.52,361.17,0.0,3725.77,140.34,4.0,22,3.3,Summer,610.04,5000.0,5000.0,5000.0,2025-06-30 10:28:00,summer
Bangladesh,Cox's Bazar,Sector_1,21.16308,92.0008,4.0,40.83,0.47,2.71,287.81,134.43,43.05,38.3,46,4.8,Summer,5000.0,5000.0,5000.0,5000.0,2025-07-25 17:06:00,summer
Pakistan,Dera Ghazi Khan,Sector_2,30.02177,70.61906,5.0,146.06,7.44,1.83,131.8,564.06,222.74,31.9,10,4.5,Summer,62.29,5000.0,5000.0,5000.0,2025-08-11 12:10:00,summer
India,Bangalore,Sector_3,12.94804,77.60291,2.0,8.49,7.46,2.06,96.09,149.39,12.54,39.1,46,7.4,Summer,33.43,0.0,600.82,326.73,2025-08-09 13:22:00,summer
Nigeria,Ebute Ikorodu,Sector_3,6.58777,3.45543,1.0,4.23,0.09,0.06,55.36,105.47,8.98,43.9,40,5.9,Summer,5000.0,5000.0,5000.0,5000.0,2025-07-29 17:34:00,summer
Germany,Erfurt,City Center,50.9777974,11.0287364,3.0,21.31,27.96,1.31,13.58,311.88,26.19,19.2,61,3.8,Summer,906.52,216.46,916.09,316.68,2025-06-19 12:01:00,summer
USA,Charlotte,Sector_4,35.21112,-80.81618,2.0,7.56,6.95,0.82,100.52,151.56,8.77,19.3,29,3.9,Summer,8.72,567.43,5000.0,1007.36,2025-06-08 15:42:00,summer
Russia,Ivanovo,Sector_2,57.01296,40.99437,1.0,3.66,23.55,2.47,50.9,109.95,4.12,17.3,68,4.0,Summer,437.09,5000.0,5000.0,5000.0,2025-08-24 17:58:00,summer
Bangladesh,Savār,City Center,23.8477,90.2587,5.0,63.51,9.14,2.61,123.98,495.73,92.26,34.6,57,3.1,Summer,42.59,652.12,5000.0,5000.0,2025-07-22 20:54:00,summer
Nigeria,Oyo,Sector_1,8.24859,3.57624,3.0,11.86,1.21,0.76,111.06,188.78,43.04,51.3,10,3.4,Summer,5000.0,5000.0,5000.0,5000.0,2025-06-09 19:57:00,summer
Pakistan,Khairpur,Sector_3,27.52942,68.75982,5.0,134.22,8.58,2.71,152.48,531.86,332.5,36.4,10,3.3,Summer,178.61,5000.0,5000.0,5000.0,2025-08-27 19:26:00,summer
Pakistan,Gujrat,City Center,32.5627852,74.064535,5.0,153.82,44.12,4.61,48.55,1452.83,296.16,31.1,10,3.0,Summer,27.51,5000.0,5000.0,5000.0,2025-06-03 19:09:00,summer
India,Vijayawada,Sector_2,16.50501,80.62332,5.0,114.78,4.49,5.07,234.1,380.39,126.29,38.4,61,0.9,Summer,300.24,603.59,5000.0,5000.0,2025-06-14 20:16:00,summer
India,Kolkata,Sector_4,22.57235,88.37985,5.0,155.98,5.72,21.52,286.79,664.79,169.61,34.9,50,4.0,Summer,285.52,5000.0,5000.0,5000.0,2025-07-18 09:42:00,summer
